,year,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,UBIGEO,DOMINIO,ESTRATO,P201P,P203,P203A,P203B,P204,P205,P206,P207,P208A,P208B,P209
6473,2020,09,010028,093,11,01,030406,6.0,7.0,20170100280931101,1.0,,,1.0,2.0,,1.0,31.0,,2.0
6474,2020,03,007100,023,11,05,130101,1.0,1.0,20200071000231105,3.0,1.0,3.0,1.0,2.0,,2.0,7.0,,
6475,2020,09,006796,141,11,02,110508,2.0,3.0,20200067961411102,2.0,,,1.0,2.0,,2.0,37.0,,2.0
6477,2020,06,018364,044,11,05,150812,2.0,4.0,20200183640441105,5.0,,,1.0,2.0,,1.0,5.0,,
6478,2020,05,015451,037,11,03,030204,6.0,7.0,20200154510371103,3.0,,,1.0,1.0,,1.0,19.0,,6.0
6479,2020,03,008125,185,11,02,150802,5.0,8.0,20200081251851102,3.0,0.0,1.0,1.0,2.0,,2.0,59.0,,1.0
6480,2020,04,011370,065,11,02,030201,6.0,7.0,20200113700651102,2.0,,,1.0,2.0,,2.0,34.0,,1.0
6482,2020,07,008095,067,11,01,150507,2.0,3.0,20200080950671101,1.0,,,1.0,2.0,,1.0,76.0,,1.0
6483,2020,04,006208,027,11,01,080106,6.0,2.0,20200062080271101,1.0,,,1.0,2.0,,2.0,44.0,,5.0
6485,2020,09,007185,079,11,04,130205,1.0,4.0,20190071850791105,3.0,,,1.0,2.0,,2.0,15.0,,6.0
6486,2020,10,010115,142,11,05,100903,7.0,7.0,20200101151421105,3.0,1.0,3.0,1.0,2.0,,1.0,0.0,7.0,
6488,2020,09,018662,104,11,01,160501,7.0,4.0,20200186621041101,1.0,1.0,1.0,1.0,2.0,,1.0,70.0,,2.0
6491,2020,10,006147,096,11,01,070101,8.0,1.0,20200061470961101,1.0,1.0,1.0,1.0,2.0,,2.0,62.0,,3.0
6492,2020,07,017020,025,11,03,110301,2.0,4.0,20200170200251103,3.0,,,1.0,2.0,,2.0,7.0,,
6494,2020,12,020242,058,11,01,250101,7.0,2.0,20200202420581101,1.0,1.0,1.0,1.0,2.0,,1.0,65.0,,1.0
6496,2020,12,005467,200,11,02,030506,6.0,7.0,20200054672001102,2.0,1.0,2.0,1.0,2.0,,2.0,54.0,,1.0
6501,2020,12,015741,534,11,03,040203,3.0,7.0,20200157415341103,3.0,1.0,3.0,1.0,2.0,,2.0,7.0,,
6502,2020,03,008525,126,11,03,180102,6.0,5.0,20200085251261103,3.0,1.0,3.0,1.0,1.0,,2.0,28.0,,6.0
6512,2020,10,010571,082,11,04,110101,2.0,2.0,20170105710821104,3.0,1.0,3.0,1.0,2.0,,1.0,19.0,,6.0
6514,2020,07,009266,079,11,03,221005,7.0,5.0,20180092660791103,3.0,,,1.0,2.0,,1.0,18.0,,6.0
6515,2020,08,020083,033,11,01,240101,1.0,3.0,20200200830331101,1.0,,,1.0,2.0,,1.0,67.0,,2.0
6516,2020,06,009931,063,11,02,170201,7.0,8.0,20180099310631102,2.0,,,1.0,2.0,,2.0,60.0,,2.0
6517,2020,07,016862,040,11,01,110101,2.0,2.0,20200168620401101,1.0,,,1.0,2.0,,1.0,31.0,,2.0
6520,2020,03,008611,023,11,02,190113,5.0,3.0,20190086110231102,2.0,1.0,2.0,1.0,2.0,,2.0,53.0,,2.0
6522,2020,07,016412,052,11,01,081301,6.0,5.0,20200164120521101,1.0,,,1.0,2.0,,1.0,62.0,,2.0
6528,2020,02,005885,071,11,01,060801,7.0,3.0,20190058850711101,1.0,1.0,1.0,1.0,2.0,,1.0,59.0,,2.0
6529,2020,08,008233,031,11,03,160112,7.0,2.0,20200082330311103,5.0,,,2.0,,1.0,1.0,17.0,,6.0
6530,2020,10,010614,068,11,01,130901,4.0,4.0,20170106140681101,1.0,0.0,1.0,1.0,2.0,,2.0,48.0,,6.0
6532,2020,09,007711,091,11,04,150101,8.0,1.0,20200077110911104,3.0,1.0,3.0,1.0,2.0,,2.0,38.0,,6.0
6536,2020,06,019252,050,11,01,200805,1.0,5.0,20200192520501101,1.0,,,1.0,2.0,,2.0,74.0,,3.0
6537,2020,03,005074,052,11,01,010403,7.0,7.0,20180050740521101,1.0,1.0,1.0,1.0,2.0,,1.0,24.0,,1.0
6540,2020,11,009118,165,11,02,210404,6.0,7.0,20180091181651101,2.0,1.0,2.0,1.0,2.0,,2.0,48.0,,2.0
6541,2020,09,015923,127,11,01,051101,5.0,7.0,20200159231271101,1.0,,,1.0,2.0,,1.0,40.0,,1.0
6542,2020,08,006298,027,11,03,080302,6.0,7.0,20180062980271103,3.0,,,1.0,2.0,,1.0,10.0,,
6544,2020,07,015920,039,11,03,050616,5.0,6.0,20200159200391103,3.0,,,1.0,2.0,,2.0,9.0,,
6547,2020,03,006007,075,11,04,060101,4.0,7.0,20200060070751104,3.0,,,1.0,2.0,,2.0,9.0,,
6550,2020,01,006688,045,11,01,110106,2.0,2.0,20170066880451101,1.0,0.0,1.0,1.0,2.0,,2.0,54.0,,6.0
6554,2020,12,005165,025,11,01,010609,7.0,7.0,20200051650251101,1.0,1.0,1.0,1.0,2.0,,1.0,39.0,,1.0
6555,2020,03,009618,120,11,03,250105,7.0,2.0,20190096181201103,3.0,1.0,3.0,1.0,2.0,,1.0,10.0,,
6559,2020,09,018597,135,11,03,160101,7.0,2.0,20200185971351103,6.0,1.0,6.0,1.0,2.0,,1.0,53.0,,1.0
6561,2020,04,010310,054,11,07,200501,1.0,3.0,20190103100541106,5.0,,,1.0,2.0,,1.0,5.0,,
6562,2020,06,005950,050,11,02,060401,4.0,7.0,20200059500501102,2.0,,,1.0,2.0,,2.0,39.0,,1.0
6563,2020,08,006577,106,11,02,100604,7.0,7.0,20200065771061102,2.0,,,1.0,2.0,,2.0,34.0,,1.0
6566,2020,03,006685,083,11,05,110106,2.0,2.0,20200066850831105,3.0,1.0,3.0,1.0,2.0,,2.0,4.0,,
6567,2020,08,011334,049,11,03,160206,7.0,7.0,20200113340491103,5.0,,,1.0,2.0,,2.0,7.0,,
6568,2020,01,006893,043,11,03,120114,5.0,2.0,20180068930431103,3.0,1.0,3.0,1.0,2.0,,2.0,7.0,,
6569,2020,05,009639,093,11,03,250101,7.0,2.0,20190096390931104,3.0,,,1.0,2.0,,2.0,12.0,,6.0
6570,2020,02,007962,017,11,05,150143,8.0,1.0,20180079620171106,3.0,1.0,3.0,1.0,2.0,,1.0,10.0,,
6572,2020,04,016567,162,11,06,090301,5.0,7.0,20200165671621106,3.0,,,1.0,2.0,,2.0,8.0,,
6576,2020,08,018405,039,11,02,150801,2.0,2.0,20200184050391102,2.0,,,1.0,2.0,,2.0,23.0,,1.0
6577,2020,01,009655,010,11,02,250101,7.0,2.0,20180096550101102,2.0,1.0,2.0,1.0,2.0,,2.0,34.0,,1.0
6578,2020,07,007679,137,11,07,150103,8.0,1.0,20180076791371107,4.0,,,1.0,1.0,,2.0,20.0,,1.0
6579,2020,12,010012,128,11,03,021808,2.0,5.0,20200100121281103,3.0,1.0,3.0,1.0,2.0,,1.0,20.0,,6.0
6583,2020,06,020156,004,11,03,240301,1.0,4.0,20200201560041103,3.0,,,1.0,2.0,,2.0,9.0,,
6586,2020,06,020023,279,11,01,230111,3.0,7.0,20200200232791101,1.0,,,1.0,2.0,,1.0,60.0,,1.0
6587,2020,09,016338,010,11,02,080105,6.0,2.0,20200163380101102,2.0,,,1.0,2.0,,1.0,48.0,,1.0
6594,2020,10,016165,129,11,05,070101,8.0,1.0,20200161651291105,5.0,2.0,3.0,1.0,2.0,,1.0,4.0,,
6595,2020,08,006350,061,11,02,080605,6.0,7.0,20200063500611102,2.0,,,1.0,2.0,,2.0,36.0,,2.0
6601,2020,12,006110,101,11,04,070101,8.0,1.0,20200061101011104,3.0,1.0,3.0,1.0,2.0,,2.0,35.0,,6.0
6604,2020,08,017558,057,11,02,130502,4.0,6.0,20200175580571102,3.0,,,1.0,2.0,,2.0,3.0,,
6606,2020,05,017015,047,11,03,110207,2.0,2.0,20200170150471103,3.0,,,1.0,2.0,,2.0,15.0,,6.0
6608,2020,11,015313,040,11,04,021201,5.0,5.0,20200153130401104,3.0,1.0,3.0,1.0,2.0,,1.0,17.0,,6.0
6611,2020,02,010140,029,11,04,120601,7.0,4.0,20200101400291104,3.0,0.0,1.0,2.0,,2.0,1.0,39.0,,2.0
6613,2020,10,017137,058,11,01,120101,5.0,2.0,20200171370581101,1.0,0.0,1.0,1.0,2.0,,2.0,34.0,,6.0
6614,2020,01,006893,099,11,01,120114,5.0,2.0,20180068930991101,1.0,1.0,1.0,1.0,2.0,,1.0,46.0,,6.0
6615,2020,07,018624,186,11,05,160113,7.0,2.0,20200186241861105,7.0,,,1.0,2.0,,2.0,89.0,,3.0
6617,2020,10,006532,130,11,02,100111,5.0,2.0,20170065321301102,2.0,1.0,2.0,1.0,2.0,,2.0,72.0,,2.0
6618,2020,03,009618,004,11,03,250105,7.0,2.0,20190096180041103,3.0,1.0,3.0,1.0,2.0,,1.0,16.0,,6.0
6621,2020,04,007658,037,11,04,150107,8.0,1.0,20200076580371104,4.0,,,1.0,2.0,,1.0,35.0,,2.0
6623,2020,12,015499,033,11,03,030605,6.0,6.0,20200154990331103,3.0,1.0,3.0,1.0,2.0,,1.0,16.0,,6.0
6624,2020,02,009666,004,11,09,250101,7.0,2.0,20200096660041109,5.0,3.0,3.0,1.0,2.0,,1.0,12.0,,6.0
6627,2020,05,005841,048,11,01,050701,5.0,7.0,20170058410481101,1.0,,,1.0,2.0,,1.0,43.0,,2.0
6628,2020,10,019072,119,11,02,190101,5.0,3.0,20200190721191102,3.0,1.0,3.0,1.0,2.0,,2.0,24.0,,6.0
6629,2020,04,008484,096,11,02,180101,3.0,3.0,20170084840961102,3.0,,,1.0,2.0,,2.0,41.0,,2.0
6630,2020,12,007428,085,11,01,140112,1.0,4.0,20200074280851101,1.0,0.0,1.0,1.0,2.0,,1.0,76.0,,5.0
6633,2020,10,017635,099,11,01,140105,1.0,1.0,20200176350991101,1.0,1.0,1.0,1.0,2.0,,1.0,71.0,,2.0
6634,2020,01,007302,009,11,03,140101,1.0,2.0,20200073020091103,3.0,1.0,3.0,1.0,2.0,,2.0,43.0,,6.0
6636,2020,12,009730,047,11,02,250301,7.0,7.0,20200097300471102,3.0,1.0,3.0,1.0,2.0,,2.0,9.0,,
6637,2020,06,006909,012,11,04,120101,5.0,2.0,20160069090121104,3.0,,,1.0,2.0,,1.0,18.0,,6.0
6638,2020,10,018670,047,11,05,160103,7.0,5.0,20200186700471105,3.0,1.0,3.0,1.0,2.0,,1.0,8.0,,
6639,2020,06,007377,047,11,02,140312,1.0,5.0,20200073770471102,2.0,,,1.0,2.0,,2.0,36.0,,2.0
6642,2020,11,016763,027,11,02,100107,5.0,7.0,20200167630271102,2.0,1.0,2.0,1.0,2.0,,2.0,34.0,,1.0
6643,2020,09,008162,049,11,03,151008,5.0,6.0,20180081620491103,3.0,,,1.0,2.0,,2.0,24.0,,6.0
6646,2020,11,019900,004,11,01,230110,3.0,2.0,20200199000041101,1.0,1.0,1.0,1.0,2.0,,2.0,32.0,,6.0
6649,2020,12,005626,125,11,01,040108,3.0,5.0,20160056261251101,1.0,0.0,1.0,1.0,2.0,,1.0,72.0,,2.0
6650,2020,06,011320,040,11,01,010115,4.0,6.0,20200113200401101,1.0,,,1.0,2.0,,2.0,36.0,,1.0
6651,2020,05,008058,113,11,03,150601,2.0,3.0,20200080581131103,3.0,,,1.0,2.0,,1.0,23.0,,6.0
6652,2020,03,007451,026,11,01,140303,1.0,8.0,20200074510261101,1.0,1.0,1.0,1.0,2.0,,1.0,46.0,,1.0
6654,2020,10,019395,094,11,01,200607,1.0,8.0,20200193950941101,1.0,0.0,1.0,1.0,2.0,,1.0,48.0,,5.0
6657,2020,07,008827,040,11,05,200501,1.0,3.0,20200088270401105,3.0,,,1.0,2.0,,2.0,16.0,,1.0
6658,2020,12,019710,090,11,01,220405,7.0,6.0,20200197100901101,1.0,1.0,1.0,1.0,2.0,,1.0,57.0,,2.0
6661,2020,05,018125,032,11,01,150131,8.0,1.0,20200181250321101,1.0,,,1.0,2.0,,2.0,62.0,,4.0
6663,2020,08,006019,090,11,02,060203,4.0,8.0,20170060190901102,2.0,,,1.0,2.0,,2.0,85.0,,1.0
6666,2020,11,006711,074,11,02,110101,2.0,2.0,20200067110741102,3.0,1.0,3.0,1.0,2.0,,1.0,20.0,,6.0
6669,2020,12,005430,265,11,01,030104,6.0,7.0,20200054302651101,1.0,1.0,1.0,1.0,2.0,,1.0,64.0,,2.0
6670,2020,03,006063,012,11,02,070106,8.0,1.0,20200060630121102,2.0,1.0,2.0,1.0,2.0,,2.0,43.0,,2.0
6672,2020,03,007190,100,11,05,130208,1.0,4.0,20170071901001105,3.0,1.0,3.0,1.0,2.0,,1.0,20.0,,6.0
6673,2020,03,005411,101,11,02,030209,6.0,8.0,20200054111011102,2.0,1.0,2.0,1.0,2.0,,2.0,44.0,,2.0
6674,2020,08,015660,035,11,01,040520,3.0,4.0,20200156600351101,1.0,,,1.0,2.0,,2.0,52.0,,5.0
6678,2020,06,005493,025,11,02,040101,6.0,1.0,20200054930251102,3.0,,,1.0,2.0,,2.0,21.0,,6.0
6682,2020,06,015199,020,11,02,021801,2.0,2.0,20200151990201102,3.0,,,1.0,2.0,,2.0,11.0,,
6685,2020,03,008311,015,11,02,160704,7.0,7.0,20200083110151102,2.0,1.0,2.0,1.0,2.0,,2.0,44.0,,1.0
6687,2020,02,006979,019,11,05,120132,5.0,5.0,20200069790191105,7.0,2.0,3.0,1.0,2.0,,1.0,28.0,,6.0
6688,2020,03,006671,036,11,03,110102,2.0,2.0,20200066710361103,3.0,,,1.0,2.0,,1.0,7.0,,
6689,2020,03,005259,109,11,09,020101,5.0,3.0,20170052591091109,5.0,3.0,3.0,1.0,2.0,,2.0,5.0,,
6692,2020,04,020191,103,11,02,250101,7.0,2.0,20200201911031102,2.0,,,1.0,2.0,,2.0,49.0,,2.0
6695,2020,05,006313,024,11,02,081105,6.0,7.0,20200063130241102,2.0,,,1.0,2.0,,2.0,42.0,,2.0
6697,2020,11,007206,111,11,03,130106,1.0,4.0,20200072061111103,3.0,1.0,3.0,1.0,2.0,,1.0,6.0,,
6700,2020,06,005960,080,11,02,060312,4.0,7.0,20180059600801102,0.0,,,,,,,,,
6702,2020,07,009380,047,11,03,230110,3.0,2.0,20180093800471103,3.0,,,1.0,2.0,,2.0,28.0,,6.0
6707,2020,11,009667,128,11,01,250107,7.0,2.0,20180096671281101,1.0,1.0,1.0,1.0,2.0,,1.0,70.0,,1.0
6708,2020,08,018393,017,11,01,150204,2.0,3.0,20200183930171101,1.0,,,1.0,2.0,,2.0,41.0,,1.0
6709,2020,12,005629,015,11,03,040108,3.0,5.0,20190056290151103,3.0,1.0,3.0,1.0,2.0,,2.0,17.0,,6.0
6711,2020,05,006074,065,11,03,070106,8.0,1.0,20200060740651103,3.0,,,1.0,2.0,,1.0,9.0,,
6712,2020,04,016182,007,11,03,070102,8.0,1.0,20200161820071103,3.0,,,1.0,2.0,,1.0,11.0,,
6713,2020,04,018172,101,11,03,150113,8.0,1.0,20200181721011103,3.0,,,1.0,2.0,,1.0,2.0,,
6715,2020,10,019338,047,11,02,200111,1.0,5.0,20200193380471102,6.0,0.0,1.0,2.0,,2.0,2.0,70.0,,2.0
6720,2020,08,017298,101,11,03,120608,7.0,7.0,20200172981011103,3.0,,,1.0,2.0,,2.0,19.0,,6.0
6721,2020,05,016273,087,11,01,070106,8.0,1.0,20200162730871101,1.0,,,1.0,2.0,,2.0,56.0,,4.0
6722,2020,01,008321,162,11,07,160107,7.0,7.0,20160083211621105,0.0,,,,,,,,,
6724,2020,02,008497,079,11,07,180101,3.0,3.0,20200084970791107,7.0,0.0,1.0,2.0,,2.0,2.0,53.0,,6.0
6728,2020,12,015951,102,11,04,050407,7.0,7.0,20200159511021104,3.0,1.0,3.0,1.0,2.0,,1.0,12.0,,6.0
6729,2020,04,020182,017,11,05,250105,7.0,2.0,20200201820171105,10.0,,,1.0,2.0,,1.0,23.0,,6.0
6730,2020,12,009123,245,11,01,211301,6.0,7.0,20160091232451101,1.0,1.0,1.0,1.0,2.0,,1.0,57.0,,2.0
6731,2020,05,010229,103,11,02,150101,8.0,1.0,20170102291031102,2.0,,,1.0,2.0,,2.0,58.0,,1.0
6736,2020,05,006236,034,11,01,080903,6.0,5.0,20190062360341101,1.0,,,1.0,2.0,,1.0,25.0,,1.0
6737,2020,05,009977,153,11,04,100311,5.0,7.0,20200099771531104,5.0,,,2.0,,2.0,2.0,12.0,,6.0
6740,2020,10,009022,075,11,02,211101,6.0,2.0,20200090220751102,2.0,1.0,2.0,1.0,2.0,,2.0,44.0,,1.0
6746,2020,04,011371,076,11,03,051004,5.0,8.0,20200113710761103,3.0,,,1.0,2.0,,2.0,20.0,,6.0
6747,2020,06,010169,015,11,01,130101,1.0,1.0,20170101690151101,1.0,,,1.0,2.0,,1.0,41.0,,1.0
6748,2020,03,010247,070,11,03,150106,8.0,1.0,20200102470701103,3.0,1.0,3.0,1.0,2.0,,1.0,27.0,,6.0
6750,2020,07,019712,120,11,05,220301,7.0,7.0,20200197121201105,3.0,,,1.0,2.0,,1.0,12.0,,6.0
6751,2020,01,008056,099,11,05,150601,2.0,3.0,20200080560991105,3.0,1.0,3.0,1.0,2.0,,2.0,2.0,,
6752,2020,10,015455,006,11,01,030303,6.0,6.0,20200154550061101,1.0,1.0,1.0,1.0,2.0,,1.0,67.0,,2.0
6754,2020,08,011401,150,11,02,151032,5.0,8.0,20200114011501102,3.0,,,1.0,2.0,,1.0,10.0,,
6758,2020,09,009295,058,11,02,221005,7.0,7.0,20160092950581101,2.0,1.0,2.0,1.0,2.0,,2.0,32.0,,1.0
6759,2020,06,009645,066,11,02,250101,7.0,2.0,20160096450661102,2.0,,,1.0,2.0,,2.0,43.0,,1.0
6761,2020,01,008394,089,11,05,170101,7.0,3.0,20200083940891105,3.0,1.0,3.0,1.0,2.0,,1.0,20.0,,6.0
6763,2020,01,008907,099,11,03,200804,1.0,5.0,20200089070991103,3.0,1.0,3.0,1.0,2.0,,1.0,26.0,,6.0
6767,2020,06,019932,032,11,03,230101,3.0,2.0,20200199320321103,3.0,,,1.0,2.0,,2.0,12.0,,6.0
6769,2020,07,008982,103,11,01,210101,6.0,2.0,20160089821031101,1.0,,,1.0,2.0,,1.0,52.0,,2.0
6770,2020,03,009065,052,11,05,210809,6.0,7.0,20160090650521105,3.0,1.0,3.0,1.0,2.0,,2.0,13.0,,6.0
6771,2020,11,009328,058,11,02,230104,3.0,2.0,20190093280581102,2.0,1.0,2.0,1.0,2.0,,2.0,44.0,,2.0
6772,2020,01,011300,174,11,04,160103,7.0,7.0,20190113001741104,3.0,1.0,3.0,1.0,1.0,,1.0,17.0,,6.0
6774,2020,05,019115,022,11,01,190308,7.0,5.0,20200191150221101,1.0,,,1.0,2.0,,1.0,35.0,,1.0
6775,2020,02,010530,073,11,01,060108,4.0,2.0,20200105300731101,1.0,1.0,1.0,1.0,2.0,,1.0,60.0,,2.0
6777,2020,05,018698,010,11,07,160206,7.0,5.0,20200186980101107,5.0,,,1.0,2.0,,2.0,5.0,,
6778,2020,09,007066,096,11,03,120607,7.0,7.0,20200070660961103,3.0,,,1.0,2.0,,1.0,17.0,,6.0
6779,2020,02,008231,034,11,01,160112,7.0,2.0,20200082310341101,1.0,1.0,1.0,1.0,2.0,,1.0,25.0,,1.0
6781,2020,06,006971,106,11,02,120407,5.0,5.0,20180069711061103,3.0,,,1.0,2.0,,1.0,7.0,,
6782,2020,12,008511,135,11,02,180101,3.0,3.0,20180085111351102,3.0,1.0,3.0,1.0,2.0,,1.0,27.0,,6.0
6786,2020,08,005171,075,11,02,021803,2.0,2.0,20200051710751102,2.0,,,1.0,2.0,,2.0,54.0,,2.0
6788,2020,06,006186,045,11,01,080104,6.0,2.0,20190061860451101,1.0,,,1.0,2.0,,1.0,34.0,,5.0
6790,2020,06,010073,083,11,03,061104,4.0,7.0,20160100730831103,3.0,,,1.0,2.0,,1.0,12.0,,6.0
6793,2020,05,019139,037,11,03,190107,5.0,7.0,20200191390371103,3.0,,,1.0,2.0,,2.0,7.0,,
6794,2020,03,009621,042,11,02,250105,7.0,2.0,20180096210421102,2.0,1.0,2.0,1.0,2.0,,2.0,29.0,,2.0
6796,2020,06,007680,096,11,04,150103,8.0,1.0,20190076800961104,3.0,,,1.0,2.0,,1.0,18.0,,6.0
6797,2020,08,008296,018,11,07,160206,7.0,5.0,20200082960181107,5.0,,,1.0,2.0,,2.0,7.0,,
6798,2020,02,008342,069,11,03,160404,7.0,7.0,20200083420691103,3.0,1.0,3.0,1.0,2.0,,1.0,16.0,,6.0
6799,2020,07,009194,128,11,09,220104,7.0,7.0,20190091941281108,5.0,,,1.0,2.0,,1.0,1.0,,
6800,2020,05,016335,118,11,01,080101,6.0,2.0,20200163351181101,1.0,,,1.0,2.0,,1.0,39.0,,5.0
6804,2020,08,009445,016,11,03,230206,6.0,6.0,20180094450161103,3.0,,,1.0,2.0,,2.0,18.0,,6.0
6805,2020,07,009737,081,11,01,250302,7.0,7.0,20190097370811101,1.0,,,1.0,2.0,,2.0,49.0,,5.0
6806,2020,04,006382,087,11,01,090705,5.0,5.0,20180063820871101,1.0,,,1.0,2.0,,1.0,60.0,,2.0
6807,2020,04,017562,212,11,03,130904,4.0,7.0,20200175622121103,3.0,,,1.0,2.0,,1.0,22.0,,6.0
6811,2020,01,010047,197,11,02,040520,6.0,7.0,20170100471971102,6.0,1.0,6.0,1.0,2.0,,1.0,92.0,,3.0
6812,2020,01,005675,039,11,01,040514,6.0,6.0,20200056750391101,1.0,1.0,1.0,1.0,2.0,,1.0,37.0,,1.0
6813,2020,09,009215,058,11,05,220404,7.0,8.0,20200092150581105,4.0,2.0,1.0,1.0,2.0,,2.0,21.0,,1.0
6814,2020,10,007545,191,11,04,150117,8.0,1.0,20200075451911104,5.0,2.0,3.0,1.0,2.0,,1.0,0.0,3.0,
6815,2020,04,005030,010,11,03,010201,7.0,4.0,20200050300101103,3.0,,,1.0,2.0,,1.0,15.0,,6.0
6816,2020,10,009003,133,11,01,211101,6.0,2.0,20180090031331101,1.0,1.0,1.0,1.0,2.0,,2.0,40.0,,1.0
6817,2020,12,019350,057,11,03,200110,1.0,4.0,20200193500571103,3.0,1.0,3.0,1.0,2.0,,2.0,35.0,,6.0
6827,2020,10,006500,045,11,04,100101,5.0,2.0,20200065000451104,7.0,1.0,3.0,2.0,,2.0,2.0,9.0,,
6828,2020,04,009239,131,11,03,220901,7.0,2.0,20200092391311103,3.0,,,1.0,2.0,,2.0,18.0,,6.0
6829,2020,11,009823,045,11,06,110304,2.0,5.0,20160098230451107,3.0,1.0,3.0,1.0,2.0,,1.0,13.0,,6.0
6830,2020,06,015537,039,11,02,040126,6.0,1.0,20200155370391102,3.0,,,1.0,2.0,,1.0,21.0,,6.0
6832,2020,08,005765,101,11,04,050407,7.0,7.0,20170057651011104,0.0,,,,,,,,,
6835,2020,09,006368,140,11,01,090101,5.0,4.0,20200063681401101,1.0,,,1.0,2.0,,1.0,54.0,,2.0
6836,2020,08,010200,035,12,08,140112,1.0,4.0,20190102000351206,5.0,,,1.0,2.0,,1.0,2.0,,
6837,2020,06,006432,032,11,02,090205,5.0,7.0,20200064320321102,2.0,,,1.0,2.0,,2.0,72.0,,2.0
6842,2020,09,008807,006,11,05,200701,1.0,3.0,20180088070061105,3.0,1.0,3.0,1.0,2.0,,1.0,3.0,,
6843,2020,08,017941,160,11,02,150135,8.0,1.0,20200179411601102,2.0,,,1.0,2.0,,2.0,42.0,,1.0
6845,2020,12,007687,157,11,02,150103,8.0,1.0,20200076871571102,3.0,1.0,3.0,1.0,2.0,,2.0,28.0,,6.0
6847,2020,10,010757,024,11,06,230110,3.0,2.0,20190107570241106,4.0,3.0,2.0,1.0,2.0,,1.0,31.0,,1.0
6848,2020,07,008370,061,11,02,170101,7.0,3.0,20160083700611102,2.0,,,1.0,2.0,,2.0,56.0,,2.0
6851,2020,01,007460,056,11,09,140308,1.0,7.0,20200074600561109,5.0,0.0,1.0,1.0,2.0,,2.0,5.0,,
6853,2020,08,011397,007,11,01,060108,4.0,2.0,20200113970071101,1.0,,,1.0,2.0,,1.0,55.0,,2.0
6854,2020,10,016448,136,11,02,080602,6.0,7.0,20200164481361102,2.0,1.0,2.0,1.0,2.0,,2.0,38.0,,1.0
6856,2020,02,010616,001,11,05,130614,4.0,5.0,20200106160011105,3.0,1.0,3.0,1.0,2.0,,2.0,6.0,,
6857,2020,06,016641,098,11,04,090704,5.0,7.0,20200166410981104,3.0,,,1.0,2.0,,2.0,8.0,,
6862,2020,04,006304,032,11,04,081007,6.0,7.0,20180063040321104,3.0,,,1.0,2.0,,2.0,13.0,,6.0
6863,2020,03,006580,087,11,01,100604,7.0,7.0,20200065800871101,1.0,,,1.0,2.0,,1.0,46.0,,1.0
6864,2020,07,006742,118,11,01,110207,2.0,2.0,20200067421181101,1.0,,,1.0,2.0,,1.0,29.0,,6.0
6865,2020,02,010060,033,11,01,050611,5.0,6.0,20180100600331102,1.0,1.0,1.0,1.0,2.0,,2.0,34.0,,5.0
6867,2020,08,017200,060,11,01,120130,5.0,5.0,20200172000601101,1.0,,,1.0,2.0,,1.0,50.0,,1.0
6869,2020,02,010102,006,11,07,090101,5.0,7.0,20170101020061109,3.0,1.0,3.0,1.0,2.0,,2.0,3.0,,
6870,2020,11,005575,095,11,06,040107,6.0,1.0,20190055750951106,3.0,1.0,3.0,1.0,2.0,,2.0,21.0,,6.0
6873,2020,07,006742,047,11,02,110207,2.0,2.0,20200067420471102,2.0,,,1.0,2.0,,2.0,52.0,,2.0
6874,2020,03,005394,194,11,02,030601,6.0,7.0,20180053941941102,2.0,1.0,2.0,1.0,2.0,,2.0,46.0,,2.0
6876,2020,07,009444,043,11,03,230201,6.0,7.0,20200094440431103,3.0,,,1.0,2.0,,2.0,6.0,,
6878,2020,08,005072,061,11,03,010403,7.0,8.0,20160050720611103,3.0,,,1.0,2.0,,1.0,4.0,,
6879,2020,04,016938,018,11,01,110507,2.0,2.0,20200169380181101,1.0,,,1.0,2.0,,2.0,44.0,,5.0
6880,2020,12,009186,033,11,04,220101,7.0,7.0,20200091860331104,3.0,1.0,3.0,1.0,2.0,,1.0,12.0,,6.0
6882,2020,06,018764,019,11,02,160605,7.0,8.0,20200187640191102,2.0,,,1.0,2.0,,2.0,55.0,,1.0
6884,2020,11,006642,009,11,01,100905,7.0,7.0,20160066420091101,1.0,1.0,1.0,1.0,2.0,,1.0,77.0,,1.0
6885,2020,04,008996,095,11,05,210201,6.0,5.0,20180089960951105,0.0,,,,,,,,,
6888,2020,01,005954,105,11,01,060417,4.0,7.0,20200059541051101,1.0,1.0,1.0,1.0,2.0,,1.0,63.0,,1.0
6891,2020,06,009428,043,11,02,230401,6.0,5.0,20200094280431102,6.0,,,1.0,2.0,,2.0,88.0,,3.0
6893,2020,01,005173,063,11,05,021801,2.0,2.0,20200051730631105,3.0,1.0,3.0,1.0,2.0,,2.0,10.0,,
6896,2020,06,008131,026,11,01,150601,2.0,8.0,20200081310261101,1.0,,,1.0,2.0,,1.0,47.0,,1.0
6897,2020,01,006632,075,11,06,100101,5.0,8.0,20200066320751106,3.0,1.0,3.0,1.0,2.0,,1.0,12.0,,6.0
6900,2020,10,017695,007,11,03,140108,1.0,4.0,20200176950071103,3.0,1.0,3.0,1.0,2.0,,1.0,12.0,,6.0
6903,2020,01,009340,049,11,02,230108,3.0,2.0,20200093400491102,2.0,1.0,2.0,1.0,2.0,,2.0,49.0,,2.0
