"year","MES","CONGLOME","VIVIENDA","HOGAR","CODPERSO","UBIGEO","DOMINIO","ESTRATO","P201P","P203","P203A","P203B","P204","P205","P206","P207","P208A","P208B","P209"
"2020","04","016037","268","11","03","060109",1,7,"20200160372681103",3,NA,NA,1,2,NA,1,19,NA,6
"2020","04","016037","268","11","04","060109",1,7,"20200160372681104",3,NA,NA,1,2,NA,2,12,NA,6
"2020","08","016038","003","11","01","060109",1,8,"20200160380031101",1,NA,NA,1,2,NA,1,45,NA,1
"2020","08","016038","003","11","04","060109",1,8,"20200160380031104",3,NA,NA,1,2,NA,1,16,NA,6
"2020","08","016038","013","11","02","060109",1,8,"20200160380131102",2,NA,NA,1,2,NA,2,59,NA,2
"2020","08","016038","014","11","04","060109",1,8,"20200160380141104",3,NA,NA,1,2,NA,2,9,NA,NA
"2020","08","016038","015","11","02","060109",1,8,"20200160380151102",2,NA,NA,1,2,NA,2,43,NA,1
"2020","08","016038","032","11","02","060109",1,8,"20200160380321102",2,NA,NA,1,2,NA,2,48,NA,1
"2020","08","016038","036","11","01","060109",1,8,"20200160380361101",1,NA,NA,1,2,NA,1,51,NA,1
"2020","08","016038","037","11","01","060109",1,8,"20200160380371101",1,NA,NA,1,2,NA,1,40,NA,2
"2020","08","016038","037","11","03","060109",1,8,"20200160380371103",3,NA,NA,1,2,NA,1,13,NA,6
"2020","06","016039","082","11","03","060407",1,7,"20200160390821103",3,NA,NA,1,2,NA,2,16,NA,6
"2020","06","016039","083","11","02","060407",1,7,"20200160390831102",2,NA,NA,1,2,NA,2,32,NA,1
"2020","06","016039","087","11","03","060407",1,7,"20200160390871103",3,NA,NA,1,2,NA,1,27,NA,6
"2020","06","016039","087","11","06","060407",1,7,"20200160390871106",3,NA,NA,1,2,NA,2,10,NA,NA
"2020","06","016039","222","11","03","060407",1,7,"20200160392221103",3,NA,NA,1,2,NA,1,11,NA,NA
"2020","06","016039","223","11","02","060407",1,7,"20200160392231102",2,NA,NA,1,2,NA,2,44,NA,1
"2020","06","016039","223","11","03","060407",1,7,"20200160392231103",3,NA,NA,1,2,NA,1,9,NA,NA
"2020","06","016039","226","11","03","060407",1,7,"20200160392261103",3,NA,NA,1,2,NA,2,49,NA,5
"2020","06","016039","226","11","04","060407",1,7,"20200160392261104",3,NA,NA,1,2,NA,2,19,NA,6
"2020","06","016039","229","11","01","060407",1,7,"20200160392291101",1,NA,NA,1,2,NA,2,69,NA,5
"2020","10","016042","117","11","02","061305",1,7,"20200160421171102",2,1,2,1,2,NA,2,52,NA,2
"2020","10","016042","117","11","03","061305",1,7,"20200160421171103",3,1,3,1,2,NA,1,10,NA,NA
"2020","10","016042","244","11","01","061305",1,7,"20200160422441101",1,1,1,1,2,NA,1,59,NA,2
"2020","10","016042","244","11","02","061305",1,7,"20200160422441102",2,1,2,1,2,NA,2,53,NA,2
"2020","12","016045","038","11","01","060601",4,7,"20200160450381101",1,1,1,1,2,NA,1,65,NA,1
"2020","12","016045","168","11","01","060601",4,7,"20200160451681101",1,1,1,1,2,NA,1,65,NA,2
"2020","12","016045","168","11","02","060601",4,7,"20200160451681102",2,1,2,1,2,NA,2,57,NA,2
"2020","12","016045","168","11","04","060601",4,7,"20200160451681104",3,1,3,1,2,NA,1,24,NA,6
"2020","12","016045","168","11","07","060601",4,7,"20200160451681107",5,2,3,2,NA,2,1,1,NA,NA
"2020","12","016045","169","11","03","060601",4,7,"20200160451691103",3,1,3,1,2,NA,2,37,NA,6
"2020","12","016045","170","11","02","060601",4,7,"20200160451701102",3,1,3,1,2,NA,2,19,NA,6
"2020","12","016045","171","11","01","060601",4,7,"20200160451711101",1,1,1,1,2,NA,1,63,NA,2
"2020","12","016045","171","11","04","060601",4,7,"20200160451711104",3,2,1,2,NA,2,2,33,NA,2
"2020","12","016045","171","11","05","060601",4,7,"20200160451711105",5,2,3,2,NA,2,1,5,NA,NA
"2020","12","016045","172","11","01","060601",4,7,"20200160451721101",1,0,1,1,2,NA,2,49,NA,6
"2020","12","016045","172","11","04","060601",4,7,"20200160451721104",7,1,3,1,2,NA,1,20,NA,6
"2020","11","016046","029","11","02","060413",4,7,"20200160460291102",3,1,3,1,2,NA,2,9,NA,NA
"2020","11","016046","030","11","02","060413",4,7,"20200160460301102",2,1,2,1,2,NA,2,47,NA,2
"2020","11","016046","148","11","01","060413",4,7,"20200160461481101",1,1,1,1,2,NA,1,38,NA,1
"2020","11","016046","148","11","02","060413",4,7,"20200160461481102",2,1,2,1,2,NA,2,35,NA,1
"2020","11","016046","149","11","01","060413",4,7,"20200160461491101",1,1,1,1,2,NA,2,35,NA,1
"2020","11","016046","149","11","02","060413",4,7,"20200160461491102",2,1,2,1,2,NA,1,45,NA,1
"2020","11","016046","152","11","01","060413",4,7,"20200160461521101",1,0,1,1,2,NA,2,81,NA,3
"2020","08","016048","196","11","01","061201",4,7,"20200160481961101",1,NA,NA,1,2,NA,2,36,NA,1
"2020","08","016048","196","11","04","061201",4,7,"20200160481961104",3,NA,NA,1,2,NA,1,15,NA,6
"2020","08","016048","196","11","05","061201",4,7,"20200160481961105",3,NA,NA,1,2,NA,1,13,NA,6
"2020","08","016048","197","11","03","061201",4,7,"20200160481971103",3,NA,NA,1,2,NA,1,14,NA,6
"2020","08","016048","198","11","02","061201",4,7,"20200160481981102",3,NA,NA,1,2,NA,1,10,NA,NA
"2020","08","016048","200","11","01","061201",4,7,"20200160482001101",1,NA,NA,1,2,NA,1,46,NA,1
"2020","08","016048","200","11","03","061201",4,7,"20200160482001103",3,NA,NA,1,2,NA,1,17,NA,6
"2020","08","016048","200","11","04","061201",4,7,"20200160482001104",3,NA,NA,1,2,NA,1,7,NA,NA
"2020","08","016048","450","11","01","061201",4,7,"20200160484501101",1,NA,NA,1,2,NA,1,35,NA,2
"2020","08","016048","450","11","03","061201",4,7,"20200160484501103",3,NA,NA,1,2,NA,1,10,NA,NA
"2020","08","016048","450","11","04","061201",4,7,"20200160484501104",3,NA,NA,1,2,NA,1,7,NA,NA
"2020","08","016048","470","11","01","061201",4,7,"20200160484701101",1,NA,NA,1,2,NA,1,26,NA,2
"2020","08","016048","470","11","02","061201",4,7,"20200160484701102",2,NA,NA,1,2,NA,2,27,NA,2
"2020","08","016048","470","11","03","061201",4,7,"20200160484701103",3,NA,NA,1,2,NA,1,7,NA,NA
"2020","05","016049","271","11","01","060101",4,7,"20200160492711101",1,NA,NA,1,2,NA,1,32,NA,1
"2020","05","016049","274","11","02","060101",4,7,"20200160492741102",2,NA,NA,1,2,NA,2,35,NA,2
"2020","05","016049","274","11","05","060101",4,7,"20200160492741105",6,NA,NA,1,2,NA,2,63,NA,3
"2020","05","016049","805","11","02","060101",4,7,"20200160498051102",2,NA,NA,1,2,NA,2,75,NA,2
"2020","05","016049","829","11","02","060101",4,7,"20200160498291102",2,NA,NA,1,2,NA,2,50,NA,1
"2020","05","016049","829","11","04","060101",4,7,"20200160498291104",3,NA,NA,1,2,NA,1,14,NA,6
"2020","09","016050","001","11","01","060601",4,8,"20200160500011101",1,NA,NA,1,2,NA,1,33,NA,2
"2020","09","016050","001","11","02","060601",4,8,"20200160500011102",2,NA,NA,1,2,NA,2,25,NA,2
"2020","09","016050","011","11","02","060601",4,8,"20200160500111102",2,NA,NA,1,2,NA,2,29,NA,1
"2020","09","016050","013","11","03","060601",4,8,"20200160500131103",3,NA,NA,1,2,NA,1,10,NA,NA
"2020","09","016050","013","11","05","060601",4,8,"20200160500131105",3,NA,NA,1,2,NA,1,2,NA,NA
"2020","09","016050","018","11","03","060601",4,8,"20200160500181103",3,NA,NA,1,2,NA,1,15,NA,6
"2020","09","016050","019","11","01","060601",4,8,"20200160500191101",1,NA,NA,1,2,NA,1,34,NA,1
"2020","09","016050","019","11","04","060601",4,8,"20200160500191104",3,NA,NA,1,2,NA,2,3,NA,NA
"2020","09","016050","038","11","02","060601",4,8,"20200160500381102",3,NA,NA,1,2,NA,1,17,NA,6
"2020","05","016052","023","11","01","060310",4,6,"20200160520231101",1,NA,NA,1,2,NA,1,35,NA,1
"2020","05","016052","023","11","02","060310",4,6,"20200160520231102",2,NA,NA,1,2,NA,2,49,NA,1
"2020","05","016052","038","11","01","060310",4,6,"20200160520381101",1,NA,NA,1,2,NA,1,80,NA,5
"2020","05","016052","063","11","02","060310",4,6,"20200160520631102",2,NA,NA,1,2,NA,2,52,NA,1
"2020","05","016052","063","11","03","060310",4,6,"20200160520631103",3,NA,NA,1,2,NA,1,8,NA,NA
"2020","05","016052","063","11","05","060310",4,6,"20200160520631105",3,NA,NA,2,NA,2,2,25,NA,5
"2020","05","016052","130","11","01","060310",4,6,"20200160521301101",1,NA,NA,1,2,NA,1,56,NA,5
"2020","04","016053","004","11","01","061105",4,6,"20200160530041101",1,NA,NA,1,2,NA,1,37,NA,1
"2020","04","016053","004","11","05","061105",4,6,"20200160530041105",3,NA,NA,1,2,NA,2,1,NA,NA
"2020","04","016053","021","11","01","061105",4,6,"20200160530211101",1,NA,NA,1,2,NA,1,74,NA,2
"2020","04","016053","047","11","03","061105",4,6,"20200160530471103",3,NA,NA,1,2,NA,1,10,NA,NA
"2020","04","016053","047","11","04","061105",4,6,"20200160530471104",3,NA,NA,1,2,NA,2,5,NA,NA
"2020","04","016053","080","11","01","061105",4,6,"20200160530801101",1,NA,NA,1,2,NA,1,62,NA,1
"2020","04","016053","080","11","02","061105",4,6,"20200160530801102",2,NA,NA,1,2,NA,2,62,NA,1
"2020","11","016054","066","11","01","060410",4,7,"20200160540661101",1,1,1,1,2,NA,1,39,NA,1
"2020","11","016054","066","11","02","060410",4,7,"20200160540661102",2,1,2,1,2,NA,2,41,NA,1
"2020","11","016054","066","11","03","060410",4,7,"20200160540661103",3,1,3,1,2,NA,1,10,NA,NA
"2020","11","016054","067","11","02","060410",4,7,"20200160540671102",2,1,2,1,2,NA,2,31,NA,2
"2020","11","016054","067","11","03","060410",4,7,"20200160540671103",3,1,3,1,2,NA,2,14,NA,6
"2020","11","016054","202","11","01","060410",4,7,"20200160542021101",1,1,1,1,2,NA,1,75,NA,2
"2020","11","016054","202","11","02","060410",4,7,"20200160542021102",2,1,2,1,2,NA,2,67,NA,2
"2020","11","016054","204","11","03","060410",4,7,"20200160542041103",3,1,3,1,2,NA,1,4,NA,NA
"2020","05","016055","192","11","01","060401",4,7,"20200160551921101",1,NA,NA,1,2,NA,1,44,NA,2
"2020","05","016055","192","11","04","060401",4,7,"20200160551921104",3,NA,NA,1,2,NA,2,14,NA,6
"2020","05","016055","193","11","03","060401",4,7,"20200160551931103",3,NA,NA,1,2,NA,2,3,NA,NA
"2020","05","016055","197","11","01","060401",4,7,"20200160551971101",1,NA,NA,1,2,NA,1,72,NA,2
"2020","05","016055","197","11","03","060401",4,7,"20200160551971103",3,NA,NA,1,2,NA,2,35,NA,6
"2020","05","016055","490","11","06","060401",4,7,"20200160554901106",3,NA,NA,1,2,NA,2,8,NA,NA
"2020","05","016055","491","11","04","060401",4,7,"20200160554911104",3,NA,NA,1,2,NA,1,19,NA,6
"2020","05","016055","492","11","01","060401",4,7,"20200160554921101",1,NA,NA,1,2,NA,1,57,NA,1
"2020","05","016055","494","11","03","060401",4,7,"20200160554941103",3,NA,NA,1,2,NA,1,11,NA,NA
"2020","10","016056","273","11","04","060308",4,7,"20200160562731104",3,1,3,1,2,NA,1,9,NA,NA
"2020","10","016056","274","11","05","060308",4,7,"20200160562741105",3,1,3,1,2,NA,1,8,NA,NA
"2020","10","016056","274","11","06","060308",4,7,"20200160562741106",3,1,3,1,2,NA,1,4,NA,NA
"2020","10","016056","275","11","01","060308",4,7,"20200160562751101",1,1,1,1,2,NA,1,80,NA,2
"2020","10","016056","275","11","04","060308",4,7,"20200160562751104",5,0,1,1,2,NA,1,12,NA,6
"2020","10","016056","275","11","05","060308",4,7,"20200160562751105",5,0,1,2,NA,2,2,22,NA,6
"2020","10","016056","276","11","04","060308",4,7,"20200160562761104",3,1,3,1,2,NA,2,6,NA,NA
"2020","10","016056","609","11","02","060308",4,7,"20200160566091102",2,1,2,1,2,NA,2,49,NA,1
"2020","10","016056","609","11","03","060308",4,7,"20200160566091103",3,2,2,1,2,NA,2,29,NA,1
"2020","10","016056","610","11","01","060308",4,7,"20200160566101101",1,1,1,1,2,NA,1,65,NA,1
"2020","10","016056","610","11","02","060308",4,7,"20200160566101102",2,1,2,1,2,NA,2,62,NA,1
"2020","10","016056","610","11","03","060308",4,7,"20200160566101103",3,1,3,1,2,NA,2,17,NA,6
"2020","10","016056","610","11","04","060308",4,7,"20200160566101104",5,0,1,1,2,NA,2,13,NA,6
"2020","10","016056","611","11","03","060308",4,7,"20200160566111103",3,1,3,1,2,NA,2,11,NA,NA
"2020","10","016056","612","11","01","060308",4,7,"20200160566121101",1,1,1,1,2,NA,1,41,NA,1
"2020","10","016056","612","11","02","060308",4,7,"20200160566121102",2,1,2,1,2,NA,2,40,NA,1
"2020","04","016057","545","11","01","060701",4,7,"20200160575451101",1,NA,NA,1,2,NA,2,39,NA,5
"2020","04","016057","545","11","02","060701",4,7,"20200160575451102",3,NA,NA,1,2,NA,2,11,NA,NA
"2020","04","016057","550","11","03","060701",4,7,"20200160575501103",3,NA,NA,1,2,NA,2,10,NA,NA
"2020","04","016057","550","11","04","060701",4,7,"20200160575501104",3,NA,NA,1,2,NA,2,6,NA,NA
"2020","04","016057","551","11","01","060701",4,7,"20200160575511101",1,NA,NA,1,2,NA,1,62,NA,1
"2020","04","016057","551","11","02","060701",4,7,"20200160575511102",2,NA,NA,1,2,NA,2,60,NA,1
"2020","04","016057","552","11","04","060701",4,7,"20200160575521104",10,NA,NA,1,2,NA,2,79,NA,3
"2020","04","016057","653","11","02","060701",4,7,"20200160576531102",2,NA,NA,1,2,NA,2,41,NA,1
"2020","04","016057","687","11","01","060701",4,7,"20200160576871101",1,NA,NA,1,2,NA,1,33,NA,1
"2020","08","016058","041","11","02","060108",4,7,"20200160580411102",2,NA,NA,1,2,NA,2,39,NA,1
"2020","08","016058","041","11","04","060108",4,7,"20200160580411104",3,NA,NA,1,2,NA,1,11,NA,NA
"2020","08","016058","043","11","03","060108",4,7,"20200160580431103",3,NA,NA,1,2,NA,2,22,NA,6
"2020","08","016058","043","11","06","060108",4,7,"20200160580431106",3,NA,NA,1,2,NA,2,12,NA,6
"2020","08","016058","044","11","01","060108",4,7,"20200160580441101",1,NA,NA,1,2,NA,1,37,NA,5
"2020","08","016058","449","11","02","060108",4,7,"20200160584491102",2,NA,NA,1,2,NA,2,51,NA,2
"2020","08","016058","449","11","03","060108",4,7,"20200160584491103",3,NA,NA,1,2,NA,2,27,NA,6
"2020","08","016058","452","11","03","060108",4,7,"20200160584521103",3,NA,NA,1,2,NA,1,19,NA,6
"2020","08","016058","452","11","05","060108",4,7,"20200160584521105",3,NA,NA,1,2,NA,1,7,NA,NA
"2020","08","016058","454","11","01","060108",4,7,"20200160584541101",1,NA,NA,1,2,NA,1,51,NA,2
"2020","12","016060","025","11","02","060302",4,8,"20200160600251102",2,1,2,1,2,NA,2,25,NA,1
"2020","12","016060","025","11","03","060302",4,8,"20200160600251103",3,1,3,1,2,NA,2,7,NA,NA
"2020","12","016060","026","11","03","060302",4,8,"20200160600261103",3,1,3,1,2,NA,1,0,4,NA
"2020","12","016060","027","11","01","060302",4,8,"20200160600271101",1,1,1,1,2,NA,1,39,NA,1
"2020","12","016060","027","11","02","060302",4,8,"20200160600271102",2,1,2,1,2,NA,2,44,NA,1
"2020","12","016060","027","11","03","060302",4,8,"20200160600271103",3,1,3,1,2,NA,2,10,NA,NA
"2020","12","016060","027","11","04","060302",4,8,"20200160600271104",3,1,3,1,2,NA,1,2,NA,NA
"2020","12","016060","028","11","01","060302",4,8,"20200160600281101",1,1,1,1,2,NA,1,36,NA,1
"2020","12","016060","028","11","02","060302",4,8,"20200160600281102",2,1,2,1,2,NA,2,41,NA,1
"2020","12","016060","073","11","02","060302",4,8,"20200160600731102",2,1,2,1,2,NA,2,83,NA,1
"2020","12","016060","074","11","01","060302",4,8,"20200160600741101",1,0,1,1,2,NA,1,72,NA,5
"2020","12","016060","075","11","03","060302",4,8,"20200160600751103",3,2,1,2,NA,2,2,32,NA,1
"2020","12","016060","075","11","04","060302",4,8,"20200160600751104",5,2,3,2,NA,2,1,5,NA,NA
"2020","12","016060","076","11","01","060302",4,8,"20200160600761101",1,1,1,1,2,NA,1,47,NA,1
"2020","12","016060","076","11","04","060302",4,8,"20200160600761104",3,1,3,1,2,NA,1,12,NA,6
"2020","10","016062","038","11","01","060301",4,7,"20200160620381101",1,1,1,1,2,NA,1,62,NA,1
"2020","10","016062","038","11","02","060301",4,7,"20200160620381102",2,1,2,1,2,NA,2,58,NA,1
"2020","10","016062","038","11","03","060301",4,7,"20200160620381103",3,0,1,2,NA,2,2,30,NA,6
"2020","10","016062","039","11","04","060301",4,7,"20200160620391104",3,1,3,1,2,NA,1,18,NA,6
"2020","10","016062","040","11","01","060301",4,7,"20200160620401101",1,1,1,1,2,NA,1,41,NA,1
"2020","10","016062","203","11","01","060301",4,7,"20200160622031101",1,0,1,1,2,NA,2,94,NA,3
"2020","10","016062","204","11","01","060301",4,7,"20200160622041101",1,0,1,1,2,NA,2,73,NA,3
"2020","10","016062","206","11","01","060301",4,7,"20200160622061101",1,1,1,1,2,NA,1,37,NA,1
"2020","10","016062","206","11","02","060301",4,7,"20200160622061102",2,1,2,1,2,NA,2,32,NA,1
"2020","10","016062","208","11","01","060301",4,7,"20200160622081101",1,1,1,1,2,NA,1,48,NA,1
"2020","10","016062","208","11","02","060301",4,7,"20200160622081102",2,1,2,1,2,NA,2,46,NA,1
"2020","11","016064","165","11","02","061111",4,7,"20200160641651102",2,1,2,1,2,NA,2,68,NA,1
"2020","11","016064","166","11","02","061111",4,7,"20200160641661102",11,1,1,1,2,NA,2,29,NA,6
"2020","11","016064","166","11","03","061111",4,7,"20200160641661103",7,1,3,1,2,NA,2,6,NA,NA
"2020","11","016064","357","11","01","061111",4,7,"20200160643571101",1,1,1,1,2,NA,1,60,NA,2
"2020","11","016064","358","11","02","061111",4,7,"20200160643581102",2,1,2,1,2,NA,2,72,NA,2
"2020","08","016074","007","11","01","061006",4,8,"20200160740071101",1,NA,NA,1,2,NA,2,52,NA,3
"2020","08","016074","018","11","01","061006",4,8,"20200160740181101",1,NA,NA,1,2,NA,1,42,NA,6
"2020","08","016074","064","11","01","061006",4,8,"20200160740641101",1,NA,NA,1,2,NA,1,54,NA,1
"2020","08","016074","067","11","01","061006",4,8,"20200160740671101",1,NA,NA,1,2,NA,1,32,NA,1
"2020","08","016074","071","11","01","061006",4,8,"20200160740711101",1,NA,NA,1,2,NA,1,48,NA,1
"2020","08","016074","071","11","04","061006",4,8,"20200160740711104",3,NA,NA,1,2,NA,1,14,NA,6
"2020","09","016083","044","11","01","061007",4,6,"20200160830441101",1,NA,NA,1,2,NA,2,75,NA,6
"2020","09","016083","057","11","03","061007",4,6,"20200160830571103",3,NA,NA,1,2,NA,2,8,NA,NA
"2020","11","016093","021","11","02","060105",4,7,"20200160930211102",2,1,2,1,2,NA,2,23,NA,1
"2020","11","016093","022","11","02","060105",4,7,"20200160930221102",2,1,2,1,2,NA,2,52,NA,1
"2020","11","016093","023","11","01","060105",4,7,"20200160930231101",1,1,1,1,2,NA,1,49,NA,1
"2020","11","016093","023","11","02","060105",4,7,"20200160930231102",2,1,2,1,2,NA,2,46,NA,1
"2020","11","016093","023","11","04","060105",4,7,"20200160930231104",3,1,3,1,2,NA,1,13,NA,6
"2020","11","016093","374","11","01","060105",4,7,"20200160933741101",1,1,1,1,2,NA,1,40,NA,1
"2020","11","016093","375","11","03","060105",4,7,"20200160933751103",3,1,3,1,2,NA,2,9,NA,NA
"2020","11","016093","376","11","01","060105",4,7,"20200160933761101",1,1,1,1,2,NA,1,37,NA,1
"2020","09","016097","005","11","02","060203",4,6,"20200160970051102",3,NA,NA,1,2,NA,2,12,NA,6
"2020","09","016097","011","11","01","060203",4,6,"20200160970111101",1,NA,NA,1,2,NA,1,42,NA,1
"2020","09","016097","011","11","02","060203",4,6,"20200160970111102",2,NA,NA,1,2,NA,2,35,NA,1
"2020","09","016097","011","11","03","060203",4,6,"20200160970111103",3,NA,NA,1,2,NA,1,14,NA,6
"2020","09","016097","044","11","01","060203",4,6,"20200160970441101",1,NA,NA,1,2,NA,1,29,NA,1
"2020","09","016097","044","11","04","060203",4,6,"20200160970441104",3,NA,NA,1,2,NA,2,1,NA,NA
"2020","09","016097","054","11","02","060203",4,6,"20200160970541102",2,NA,NA,1,2,NA,1,29,NA,1
"2020","09","016097","054","11","04","060203",4,6,"20200160970541104",3,NA,NA,1,2,NA,1,4,NA,NA
"2020","09","016097","150","11","01","060203",4,6,"20200160971501101",1,NA,NA,1,2,NA,1,23,NA,1
"2020","09","016097","150","11","03","060203",4,6,"20200160971501103",3,NA,NA,1,2,NA,1,3,NA,NA
"2020","09","016097","167","11","02","060203",4,6,"20200160971671102",3,NA,NA,1,2,NA,1,20,NA,6
"2020","12","016098","037","11","02","060402",4,7,"20200160980371102",2,1,2,1,2,NA,2,20,NA,1
"2020","12","016098","037","11","03","060402",4,7,"20200160980371103",3,1,3,1,2,NA,2,3,NA,NA
"2020","12","016098","038","11","01","060402",4,7,"20200160980381101",1,1,1,1,2,NA,1,80,NA,2
"2020","12","016098","038","11","02","060402",4,7,"20200160980381102",2,1,2,1,2,NA,2,79,NA,2
"2020","12","016098","039","11","04","060402",4,7,"20200160980391104",3,1,3,1,2,NA,1,6,NA,NA
"2020","12","016098","040","11","02","060402",4,7,"20200160980401102",2,1,2,1,2,NA,2,57,NA,2
"2020","12","016098","121","11","02","060402",4,7,"20200160981211102",2,1,2,1,2,NA,2,22,NA,2
"2020","12","016098","121","11","04","060402",4,7,"20200160981211104",3,1,3,1,2,NA,1,1,NA,NA
"2020","12","016098","122","11","03","060402",4,7,"20200160981221103",3,1,3,1,2,NA,1,12,NA,6
"2020","12","016098","124","11","05","060402",4,7,"20200160981241105",3,1,3,1,2,NA,2,12,NA,6
"2020","12","016098","124","11","06","060402",4,7,"20200160981241106",3,0,1,2,NA,2,1,25,NA,6
"2020","07","016100","007","11","02","061101",4,7,"20200161000071102",2,NA,NA,1,2,NA,2,39,NA,1
"2020","07","016100","007","11","03","061101",4,7,"20200161000071103",3,NA,NA,1,2,NA,2,10,NA,NA
"2020","07","016100","009","11","03","061101",4,7,"20200161000091103",3,NA,NA,1,2,NA,1,16,NA,6
"2020","07","016100","205","11","02","061101",4,7,"20200161002051102",2,NA,NA,1,2,NA,2,48,NA,1
"2020","07","016100","205","11","03","061101",4,7,"20200161002051103",3,NA,NA,1,2,NA,1,11,NA,NA
"2020","07","016100","206","11","01","061101",4,7,"20200161002061101",1,NA,NA,1,2,NA,2,27,NA,5
"2020","07","016100","207","11","01","061101",4,7,"20200161002071101",1,NA,NA,1,2,NA,1,50,NA,5
"2020","07","016100","211","11","01","061101",4,7,"20200161002111101",1,NA,NA,1,2,NA,1,29,NA,5
"2020","07","016100","227","11","02","061101",4,7,"20200161002271102",2,NA,NA,1,2,NA,2,48,NA,1
"2020","05","016101","127","11","04","060106",4,7,"20200161011271104",3,NA,NA,1,2,NA,1,11,NA,NA
"2020","05","016101","127","11","05","060106",4,7,"20200161011271105",3,NA,NA,1,2,NA,2,7,NA,NA
"2020","05","016101","130","11","01","060106",4,7,"20200161011301101",1,NA,NA,1,2,NA,1,46,NA,1
"2020","05","016101","130","11","05","060106",4,7,"20200161011301105",3,NA,NA,1,2,NA,1,14,NA,6
"2020","05","016101","135","11","04","060106",4,7,"20200161011351104",3,NA,NA,1,2,NA,2,7,NA,NA
"2020","05","016101","270","11","03","060106",4,7,"20200161012701103",3,NA,NA,1,2,NA,1,3,NA,NA
"2020","05","016101","270","11","04","060106",4,7,"20200161012701104",3,NA,NA,1,2,NA,2,1,NA,NA
"2020","05","016101","274","11","01","060106",4,7,"20200161012741101",1,NA,NA,1,2,NA,1,39,NA,1
"2020","05","016101","274","11","02","060106",4,7,"20200161012741102",2,NA,NA,1,2,NA,2,34,NA,1
"2020","05","016101","274","11","04","060106",4,7,"20200161012741104",3,NA,NA,1,2,NA,1,7,NA,NA
"2020","05","016101","279","11","03","060106",4,7,"20200161012791103",3,NA,NA,1,2,NA,1,8,NA,NA
"2020","08","016102","240","11","01","060101",4,7,"20200161022401101",1,NA,NA,1,2,NA,1,62,NA,1
"2020","08","016102","240","11","04","060101",4,7,"20200161022401104",3,NA,NA,1,2,NA,1,17,NA,6
"2020","08","016102","241","11","01","060101",4,7,"20200161022411101",1,NA,NA,1,2,NA,1,30,NA,5
"2020","08","016102","241","11","02","060101",4,7,"20200161022411102",11,NA,NA,1,2,NA,1,24,NA,6
"2020","08","016102","244","11","02","060101",4,7,"20200161022441102",2,NA,NA,1,2,NA,2,32,NA,2
"2020","08","016102","244","11","04","060101",4,7,"20200161022441104",3,NA,NA,1,2,NA,1,6,NA,NA
"2020","08","016102","578","11","02","060101",4,7,"20200161025781102",2,NA,NA,1,2,NA,2,30,NA,1
"2020","08","016102","578","11","03","060101",4,7,"20200161025781103",3,NA,NA,1,2,NA,1,6,NA,NA
"2020","08","016102","580","11","01","060101",4,7,"20200161025801101",1,NA,NA,1,2,NA,1,62,NA,2
"2020","08","016102","580","11","02","060101",4,7,"20200161025801102",2,NA,NA,1,2,NA,2,61,NA,2
"2020","08","016102","581","11","01","060101",4,7,"20200161025811101",1,NA,NA,1,2,NA,1,51,NA,2
"2020","08","016102","598","11","02","060101",4,7,"20200161025981102",2,NA,NA,1,2,NA,2,25,NA,1
"2020","04","016105","003","11","01","060107",4,6,"20200161050031101",1,NA,NA,1,2,NA,1,34,NA,1
"2020","04","016105","003","11","04","060107",4,6,"20200161050031104",3,NA,NA,1,2,NA,2,11,NA,NA
"2020","04","016105","014","11","04","060107",4,6,"20200161050141104",3,NA,NA,1,2,NA,2,9,NA,NA
"2020","04","016105","014","11","05","060107",4,6,"20200161050141105",3,NA,NA,1,2,NA,2,5,NA,NA
"2020","04","016105","032","11","03","060107",4,6,"20200161050321103",3,NA,NA,1,2,NA,2,3,NA,NA
"2020","04","016105","051","11","01","060107",4,6,"20200161050511101",1,NA,NA,1,2,NA,1,51,NA,2
"2020","04","016105","051","11","03","060107",4,6,"20200161050511103",3,NA,NA,1,2,NA,1,20,NA,6
"2020","04","016105","051","11","05","060107",4,6,"20200161050511105",3,NA,NA,1,2,NA,1,8,NA,NA
"2020","04","016105","051","11","06","060107",4,6,"20200161050511106",3,NA,NA,1,2,NA,1,1,NA,NA
"2020","04","016105","069","11","01","060107",4,6,"20200161050691101",1,NA,NA,1,2,NA,1,52,NA,1
"2020","04","016105","097","11","01","060107",4,6,"20200161050971101",1,NA,NA,1,2,NA,1,33,NA,6
"2020","05","016107","039","11","03","060703",4,7,"20200161070391103",3,NA,NA,1,2,NA,2,17,NA,6
"2020","05","016107","046","11","02","060703",4,7,"20200161070461102",2,NA,NA,1,2,NA,2,41,NA,1
"2020","05","016107","127","11","02","060703",4,7,"20200161071271102",6,NA,NA,1,2,NA,2,73,NA,3
"2020","05","016107","129","11","01","060703",4,7,"20200161071291101",1,NA,NA,1,2,NA,1,55,NA,1
"2020","05","016107","129","11","03","060703",4,7,"20200161071291103",3,NA,NA,1,2,NA,2,21,NA,6
"2020","05","016107","130","11","01","060703",4,7,"20200161071301101",1,NA,NA,1,2,NA,1,28,NA,1
"2020","11","016108","021","11","01","061113",4,7,"20200161080211101",1,1,1,1,2,NA,1,59,NA,1
"2020","11","016108","021","11","02","061113",4,7,"20200161080211102",2,1,2,1,2,NA,2,62,NA,1
"2020","11","016108","022","11","03","061113",4,7,"20200161080221103",3,1,3,1,2,NA,1,12,NA,6
