"year","MES","CONGLOME","VIVIENDA","HOGAR","CODPERSO","UBIGEO","DOMINIO","ESTRATO","P201P","P203","P203A","P203B","P204","P205","P206","P207","P208A","P208B","P209"
"2019","02","008478","021","11","01","180101",3,3,"20190084780211101",1,1,1,1,2,NA,1,49,NA,2
"2019","02","008478","021","11","02","180101",3,3,"20190084780211102",2,1,2,1,2,NA,2,48,NA,2
"2019","02","008478","021","11","03","180101",3,3,"20190084780211103",3,1,3,1,2,NA,1,21,NA,6
"2019","02","008478","047","11","04","180101",3,3,"20190084780471104",6,2,1,2,NA,2,1,57,NA,2
"2019","02","008478","061","11","03","180101",3,3,"20190084780611103",3,1,3,1,2,NA,1,16,NA,6
"2019","02","008478","074","11","02","180101",3,3,"20190084780741102",2,1,2,1,2,NA,2,72,NA,2
"2019","02","008478","074","11","03","180101",3,3,"20190084780741103",3,1,3,1,2,NA,1,40,NA,6
"2019","02","008478","088","11","01","180101",3,3,"20190084780881101",1,1,1,1,2,NA,2,32,NA,5
"2019","02","008478","114","11","02","180101",3,3,"20190084781141102",2,1,2,1,2,NA,2,35,NA,2
"2019","02","008478","114","11","03","180101",3,3,"20190084781141103",3,1,3,1,2,NA,2,16,NA,6
"2019","11","008479","007","11","02","180101",3,3,"20190084790071102",2,1,2,1,2,NA,2,38,NA,1
"2019","11","008479","007","11","04","180101",3,3,"20190084790071104",3,1,3,1,2,NA,2,5,NA,NA
"2019","11","008479","022","11","03","180101",3,3,"20190084790221103",7,0,1,1,2,NA,1,18,NA,6
"2019","11","008479","022","11","04","180101",3,3,"20190084790221104",7,2,1,1,2,NA,2,30,NA,6
"2019","11","008479","022","11","07","180101",3,3,"20190084790221107",10,3,3,1,2,NA,2,12,NA,6
"2019","11","008479","022","11","08","180101",3,3,"20190084790221108",7,0,1,2,NA,2,2,9,NA,NA
"2019","11","008479","065","11","04","180101",3,3,"20190084790651104",6,2,2,1,2,NA,2,87,NA,2
"2019","11","008479","093","11","02","180101",3,3,"20190084790931102",2,1,2,1,2,NA,2,65,NA,2
"2019","03","008480","001","11","01","180101",3,3,"20150084800011101",1,1,1,1,2,NA,1,33,NA,1
"2019","03","008480","065","11","03","180101",3,3,"20150084800651104",3,1,3,1,2,NA,1,13,NA,6
"2019","03","008480","065","11","05","180101",3,3,"20190084800651105",4,2,2,1,2,NA,2,21,NA,1
"2019","03","008480","097","11","01","180101",3,3,"20170084800971101",1,1,1,1,2,NA,1,51,NA,2
"2019","03","008480","097","11","03","180101",3,3,"20170084800971103",3,1,3,1,2,NA,1,15,NA,6
"2019","05","008481","013","11","02","180101",3,3,"20190084810131102",2,1,2,1,2,NA,2,34,NA,1
"2019","05","008481","034","11","01","180101",3,3,"20190084810341101",1,1,1,1,2,NA,2,49,NA,5
"2019","05","008481","034","11","02","180101",3,3,"20190084810341102",3,1,3,1,2,NA,1,22,NA,6
"2019","05","008481","034","11","03","180101",3,3,"20190084810341103",3,0,1,2,NA,1,1,28,NA,6
"2019","05","008481","034","11","04","180101",3,3,"20190084810341104",6,0,1,2,NA,1,1,90,NA,1
"2019","05","008481","066","11","01","180101",3,3,"20190084810661101",1,1,1,1,2,NA,1,84,NA,2
"2019","05","008481","086","11","04","180101",3,3,"20190084810861104",5,0,1,1,2,NA,1,13,NA,6
"2019","05","008481","097","11","01","180101",3,3,"20190084810971101",1,1,1,1,2,NA,1,56,NA,2
"2019","01","008482","003","11","02","180101",3,3,"20150084820031103",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","01","008482","014","11","02","180101",3,3,"20150084820141102",2,1,2,1,2,NA,2,52,NA,2
"2019","01","008482","026","11","01","180101",3,3,"20150084820261201",1,0,1,1,2,NA,2,69,NA,3
"2019","01","008482","026","11","04","180101",3,3,"20150084820261204",5,1,3,1,2,NA,2,4,NA,NA
"2019","01","008482","026","11","07","180101",3,3,"20150084820262203",5,2,3,1,2,NA,1,8,NA,NA
"2019","01","008482","026","11","08","180101",3,3,"20160084820261108",3,0,1,1,2,NA,2,34,NA,5
"2019","01","008482","048","11","01","180101",3,3,"20150084820481101",1,0,1,1,2,NA,2,72,NA,3
"2019","01","008482","093","11","01","180101",3,3,"20150084820931104",1,1,1,1,2,NA,1,72,NA,2
"2019","12","008483","022","11","03","180101",3,3,"20190084830221103",3,0,1,2,NA,2,1,29,NA,6
"2019","12","008483","048","11","02","180101",3,3,"20190084830481102",2,1,2,1,2,NA,1,61,NA,1
"2019","12","008483","048","11","03","180101",3,3,"20190084830481103",3,2,1,1,2,NA,2,33,NA,6
"2019","12","008483","048","11","04","180101",3,3,"20190084830481104",5,2,3,1,2,NA,1,4,NA,NA
"2019","12","008483","048","11","05","180101",3,3,"20190084830481105",3,0,1,2,NA,2,1,30,NA,6
"2019","12","008483","058","11","03","180101",3,3,"20190084830581103",3,2,1,1,2,NA,2,26,NA,1
"2019","12","008483","058","11","04","180101",3,3,"20190084830581104",4,2,2,1,2,NA,1,30,NA,1
"2019","12","008483","070","11","01","180101",3,3,"20190084830701101",1,1,1,1,2,NA,1,47,NA,5
"2019","12","008483","070","11","02","180101",3,3,"20190084830701102",3,1,3,1,2,NA,1,18,NA,6
"2019","12","008483","083","11","01","180101",3,3,"20190084830831101",1,0,1,1,2,NA,2,70,NA,3
"2019","04","008484","012","11","02","180101",3,3,"20170084840121101",2,1,2,1,2,NA,2,59,NA,2
"2019","04","008484","034","11","02","180101",3,3,"20180084840341102",2,1,2,1,2,NA,2,82,NA,2
"2019","04","008484","044","11","01","180101",3,3,"20180084840441101",1,1,1,1,2,NA,1,48,NA,1
"2019","04","008484","044","11","02","180101",3,3,"20180084840441102",2,1,2,1,2,NA,2,40,NA,1
"2019","04","008484","044","11","05","180101",3,3,"20180084840441105",3,1,3,1,2,NA,1,8,NA,NA
"2019","04","008484","055","11","04","180101",3,3,"20170084840551104",3,1,3,1,2,NA,2,11,NA,NA
"2019","04","008484","096","11","03","180101",3,3,"20170084840961103",4,1,2,1,2,NA,1,42,NA,2
"2019","02","008485","004","11","02","180101",3,3,"20170084850041103",2,1,2,1,2,NA,2,29,NA,2
"2019","02","008485","015","11","02","180101",3,3,"20170084850151102",3,1,1,1,2,NA,2,51,NA,1
"2019","02","008485","037","11","02","180101",3,3,"20170084850371102",2,1,2,1,2,NA,2,62,NA,2
"2019","02","008485","037","11","03","180101",3,3,"20190084850371103",5,2,1,1,2,NA,2,25,NA,6
"2019","02","008485","037","11","05","180101",3,3,"20170084850371103",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","02","008485","093","11","01","180101",3,3,"20170084850931101",1,0,1,1,2,NA,1,83,NA,3
"2019","10","008486","001","11","05","180101",3,3,"20190084860011105",3,1,3,1,2,NA,2,4,NA,NA
"2019","10","008486","008","11","01","180101",3,3,"20190084860081101",1,1,1,1,2,NA,1,72,NA,2
"2019","10","008486","014","11","02","180101",3,3,"20190084860141102",3,1,3,1,2,NA,1,23,NA,6
"2019","10","008486","032","11","01","180101",3,3,"20190084860321101",1,1,1,1,2,NA,2,54,NA,5
"2019","10","008486","047","11","04","180101",3,3,"20190084860471104",3,1,3,1,2,NA,1,8,NA,NA
"2019","10","008486","049","11","01","180101",3,3,"20190084860491101",1,1,1,1,2,NA,1,37,NA,2
"2019","04","008488","097","11","01","180101",3,3,"20190084880971101",1,1,1,1,2,NA,1,46,NA,2
"2019","06","008489","010","11","04","180101",3,3,"20190084890101104",3,1,3,1,2,NA,2,20,NA,6
"2019","06","008489","051","11","04","180101",3,3,"20190084890511104",3,0,1,2,NA,2,1,33,NA,6
"2019","06","008489","078","11","01","180101",3,3,"20190084890781101",1,1,1,1,2,NA,2,43,NA,1
"2019","06","008489","078","11","02","180101",3,3,"20190084890781102",2,1,2,1,2,NA,1,42,NA,1
"2019","11","008490","001","11","01","180101",3,3,"20190084900011101",1,1,1,1,2,NA,2,47,NA,5
"2019","11","008490","056","11","02","180101",3,3,"20190084900561102",2,1,2,1,2,NA,2,62,NA,2
"2019","11","008490","076","11","02","180101",3,3,"20190084900761102",3,1,3,1,2,NA,1,19,NA,6
"2019","11","008490","111","11","02","180101",3,3,"20190084901111102",2,1,2,1,2,NA,2,55,NA,2
"2019","11","008490","148","11","02","180101",3,3,"20190084901481102",3,1,3,1,2,NA,2,36,NA,6
"2019","11","008490","166","11","04","180101",3,3,"20190084901661104",3,0,1,2,NA,2,1,33,NA,5
"2019","06","008491","014","11","01","180101",3,3,"20190084910141101",1,1,1,1,2,NA,1,48,NA,2
"2019","06","008491","086","11","02","180101",3,3,"20190084910861102",3,1,3,1,2,NA,2,26,NA,6
"2019","06","008491","123","11","01","180101",3,3,"20190084911231101",1,0,1,1,2,NA,2,94,NA,3
"2019","06","008491","139","11","01","180101",3,3,"20190084911391101",1,1,1,1,1,NA,2,65,NA,3
"2019","06","008491","139","11","05","180101",3,3,"20190084911391105",5,0,1,1,2,NA,2,26,NA,6
"2019","06","008491","158","11","01","180101",3,3,"20190084911581101",1,0,1,1,2,NA,2,65,NA,5
"2019","04","008492","037","11","01","180101",3,3,"20190084920371101",1,1,1,1,2,NA,2,25,NA,1
"2019","04","008492","053","11","01","180101",3,3,"20150084920531101",1,0,1,1,2,NA,2,79,NA,3
"2019","04","008492","149","11","01","180101",3,3,"20150084921491101",1,0,1,1,2,NA,2,85,NA,3
"2019","09","008493","013","11","05","180101",3,3,"20190084930131105",5,2,3,1,2,NA,2,3,NA,NA
"2019","09","008493","077","11","03","180101",3,3,"20190084930771103",3,1,3,1,2,NA,1,26,NA,6
"2019","09","008493","094","11","02","180101",3,3,"20190084930941102",2,1,2,1,2,NA,2,53,NA,2
"2019","09","008493","110","11","01","180101",3,3,"20190084931101101",1,1,1,1,2,NA,1,33,NA,5
"2019","03","008494","011","11","03","180101",3,3,"20190084940111103",3,1,3,1,2,NA,2,7,NA,NA
"2019","03","008494","024","11","01","180101",3,3,"20190084940241101",1,1,1,1,2,NA,1,51,NA,2
"2019","03","008494","024","11","03","180101",3,3,"20190084940241103",3,1,3,1,2,NA,1,20,NA,6
"2019","03","008494","049","11","01","180101",3,3,"20190084940491101",1,1,1,1,2,NA,1,66,NA,1
"2019","03","008494","064","11","03","180101",3,3,"20190084940641103",3,1,3,1,2,NA,1,16,NA,6
"2019","03","008494","077","11","02","180101",3,3,"20190084940771102",2,1,2,1,2,NA,2,70,NA,2
"2019","03","008494","091","11","03","180101",3,3,"20190084940911103",3,1,3,1,2,NA,1,9,NA,NA
"2019","03","008494","117","11","04","180101",3,3,"20190084941171104",3,1,3,1,2,NA,2,13,NA,6
"2019","03","008494","130","11","01","180101",3,3,"20190084941301101",1,1,1,1,2,NA,1,64,NA,2
"2019","03","008494","130","11","03","180101",3,3,"20190084941301103",3,2,1,1,2,NA,2,40,NA,6
"2019","03","008494","130","11","04","180101",3,3,"20190084941301104",5,2,3,1,2,NA,2,2,NA,NA
"2019","08","008495","013","12","04","180101",3,3,"20190084950131204",7,1,3,1,2,NA,2,8,NA,NA
"2019","08","008495","013","22","02","180101",3,3,"20190084950132202",2,1,2,1,2,NA,2,19,NA,1
"2019","08","008495","013","22","04","180101",3,3,"20190084950132204",3,1,3,1,2,NA,2,1,NA,NA
"2019","08","008495","030","11","04","180101",3,3,"20190084950301104",3,1,3,1,2,NA,1,14,NA,6
"2019","08","008495","048","11","01","180101",3,3,"20190084950481101",1,1,1,1,2,NA,2,68,NA,6
"2019","08","008495","057","11","01","180101",3,3,"20190084950571101",1,1,1,1,2,NA,1,68,NA,2
"2019","08","008495","057","11","02","180101",3,3,"20190084950571102",2,1,2,1,2,NA,2,57,NA,2
"2019","12","008496","001","11","01","180101",3,3,"20160084960011101",1,1,1,1,2,NA,2,62,NA,2
"2019","12","008496","001","11","02","180101",3,3,"20160084960011102",2,1,2,1,2,NA,1,67,NA,2
"2019","12","008496","019","11","01","180101",3,3,"20150084960191101",1,1,1,1,2,NA,1,32,NA,2
"2019","12","008496","019","11","02","180101",3,3,"20150084960191102",2,1,2,1,2,NA,2,31,NA,2
"2019","12","008496","019","11","05","180101",3,3,"20170084960191105",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","02","008497","034","11","03","180101",3,3,"20190084970341103",3,1,3,1,2,NA,1,14,NA,6
"2019","02","008498","012","11","01","180101",3,3,"20190084980121101",1,1,1,1,2,NA,1,24,NA,6
"2019","02","008498","078","11","01","180101",3,3,"20190084980781101",1,1,1,1,2,NA,1,35,NA,1
"2019","02","008498","145","11","01","180101",3,3,"20190084981451101",1,1,1,1,2,NA,1,40,NA,2
"2019","02","008498","167","11","04","180101",3,3,"20190084981671104",7,1,7,2,NA,2,1,8,NA,NA
"2019","03","008499","027","11","03","180101",3,3,"20190084990271103",3,1,3,1,2,NA,2,13,NA,6
"2019","03","008499","027","11","04","180101",3,3,"20190084990271104",3,1,3,1,2,NA,1,9,NA,NA
"2019","03","008499","057","11","04","180101",3,3,"20190084990571104",7,0,1,1,2,NA,1,20,NA,6
"2019","03","008499","101","11","02","180101",3,3,"20190084991011102",3,1,3,1,2,NA,2,21,NA,6
"2019","03","008499","115","11","01","180101",3,3,"20190084991151101",1,1,1,1,2,NA,1,58,NA,2
"2019","03","008500","017","11","03","180101",3,3,"20190085000171103",3,1,3,1,2,NA,1,7,NA,NA
"2019","03","008500","038","11","01","180101",3,3,"20190085000381101",1,1,1,1,2,NA,1,32,NA,1
"2019","03","008500","038","11","02","180101",3,3,"20190085000381102",2,1,2,1,2,NA,2,32,NA,1
"2019","03","008500","081","11","01","180101",3,3,"20190085000811101",1,1,1,1,2,NA,2,28,NA,5
"2019","03","008500","101","11","02","180101",3,3,"20190085001011102",3,1,3,1,2,NA,2,6,NA,NA
"2019","03","008500","162","11","01","180101",3,3,"20190085001621101",1,1,1,1,2,NA,2,56,NA,5
"2019","03","008500","183","11","02","180101",3,3,"20190085001831102",2,1,2,1,2,NA,1,64,NA,2
"2019","03","008500","183","11","03","180101",3,3,"20190085001831103",4,2,1,2,NA,2,2,30,NA,1
"2019","03","008500","183","11","06","180101",3,3,"20190085001831106",5,2,3,2,NA,2,1,2,NA,NA
"2019","08","008501","071","11","02","180101",3,3,"20150085010711102",2,1,2,1,2,NA,1,58,NA,2
"2019","08","008501","085","11","01","180101",3,3,"20190085010851101",1,0,1,1,2,NA,2,26,NA,6
"2019","08","008501","113","11","01","180101",3,3,"20150085011131101",1,1,1,1,2,NA,1,48,NA,1
"2019","08","008501","113","11","03","180101",3,3,"20150085011131103",3,1,3,1,2,NA,1,23,NA,6
"2019","10","008502","054","11","02","180101",3,3,"20190085020541102",2,1,2,1,2,NA,2,48,NA,2
"2019","10","008502","054","11","03","180101",3,3,"20190085020541103",3,1,3,1,2,NA,1,28,NA,6
"2019","10","008502","054","11","05","180101",3,3,"20190085020541105",3,1,3,1,2,NA,1,16,NA,6
"2019","10","008502","086","11","03","180101",3,3,"20190085020861103",3,2,1,1,2,NA,2,22,NA,5
"2019","12","008503","025","11","01","180101",3,3,"20180085030251101",1,1,1,1,2,NA,1,47,NA,1
"2019","12","008503","025","11","02","180101",3,3,"20180085030251102",2,1,2,1,2,NA,2,37,NA,1
"2019","12","008503","045","11","04","180101",3,3,"20180085030451104",11,0,1,1,2,NA,2,23,NA,6
"2019","12","008503","067","11","02","180101",3,3,"20180085030671102",2,1,2,1,2,NA,2,56,NA,2
"2019","12","008503","077","11","01","180101",3,3,"20190085030771101",1,1,1,1,2,NA,2,39,NA,5
"2019","12","008503","077","11","03","180101",3,3,"20190085030771103",3,1,3,1,2,NA,1,12,NA,6
"2019","12","008503","077","11","04","180101",3,3,"20190085030771104",10,0,1,2,NA,2,1,51,NA,5
"2019","12","008503","097","11","02","180101",3,3,"20180085030971103",3,1,1,1,2,NA,2,41,NA,5
"2019","11","008504","019","11","04","180101",3,3,"20160085040191104",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","11","008504","047","11","01","180101",3,3,"20160085040471101",1,1,1,1,2,NA,1,58,NA,1
"2019","11","008504","047","11","02","180101",3,3,"20160085040471102",2,1,2,1,2,NA,2,49,NA,1
"2019","11","008504","066","11","02","180101",3,3,"20160085040661102",2,1,2,1,2,NA,2,51,NA,2
"2019","01","008505","019","11","02","180101",3,3,"20190085050191102",2,1,2,1,2,NA,1,74,NA,1
"2019","01","008505","060","11","01","180101",3,3,"20190085050601101",1,1,1,1,2,NA,2,29,NA,6
"2019","01","008505","111","11","02","180101",3,3,"20190085051111102",2,1,2,1,2,NA,1,53,NA,2
"2019","01","008505","111","11","03","180101",3,3,"20190085051111103",3,2,1,1,2,NA,2,22,NA,6
"2019","01","008505","125","11","01","180101",3,3,"20190085051251101",1,1,1,1,2,NA,1,58,NA,2
"2019","05","008506","018","11","01","180101",3,3,"20190085060181101",1,1,1,1,2,NA,1,46,NA,1
"2019","05","008506","018","11","02","180101",3,3,"20190085060181102",2,1,2,1,2,NA,2,43,NA,1
"2019","05","008506","018","11","05","180101",3,3,"20190085060181105",4,2,2,1,2,NA,1,20,NA,1
"2019","05","008506","044","11","03","180101",3,3,"20190085060441103",3,1,3,1,2,NA,2,27,NA,6
"2019","05","008506","044","11","06","180101",3,3,"20190085060441106",4,2,2,1,2,NA,1,32,NA,1
"2019","05","008506","044","11","07","180101",3,3,"20190085060441107",5,2,3,1,2,NA,2,1,NA,NA
"2019","05","008506","064","11","01","180101",3,3,"20190085060641101",1,1,1,1,2,NA,1,50,NA,2
"2019","05","008506","064","11","02","180101",3,3,"20190085060641102",2,1,2,1,2,NA,2,45,NA,2
"2019","05","008506","064","11","04","180101",3,3,"20190085060641104",3,1,3,1,2,NA,1,19,NA,6
"2019","05","008506","064","11","05","180101",3,3,"20190085060641105",3,1,3,1,2,NA,2,16,NA,6
"2019","05","008506","132","11","02","180101",3,3,"20190085061321102",2,1,2,1,2,NA,2,36,NA,1
"2019","05","008506","132","11","03","180101",3,3,"20190085061321103",3,1,3,1,2,NA,2,16,NA,6
"2019","10","008507","013","11","01","180101",3,3,"20190085070131101",1,1,1,1,2,NA,1,32,NA,2
"2019","10","008507","013","11","02","180101",3,3,"20190085070131102",2,1,2,1,2,NA,2,27,NA,2
"2019","10","008507","013","11","03","180101",3,3,"20190085070131103",3,1,3,1,2,NA,2,5,NA,NA
"2019","10","008507","027","11","01","180101",3,3,"20190085070271101",1,1,1,1,2,NA,2,29,NA,6
"2019","10","008507","027","11","02","180101",3,3,"20190085070271102",3,1,3,1,2,NA,1,9,NA,NA
"2019","10","008507","070","11","02","180101",3,3,"20190085070701102",3,1,3,1,2,NA,2,18,NA,6
"2019","10","008507","084","11","02","180101",3,3,"20190085070841102",2,1,2,1,2,NA,1,40,NA,1
"2019","10","008507","084","11","03","180101",3,3,"20190085070841103",3,1,3,1,2,NA,2,17,NA,6
"2019","07","008508","016","11","01","180101",3,3,"20190085080161101",1,0,1,1,2,NA,2,50,NA,4
"2019","07","008508","016","11","02","180101",3,3,"20190085080161102",3,1,1,1,2,NA,1,32,NA,1
"2019","07","008508","031","11","01","180101",3,3,"20190085080311101",1,1,1,1,2,NA,2,35,NA,6
"2019","07","008508","031","11","02","180101",3,3,"20190085080311102",3,1,3,1,2,NA,2,13,NA,6
"2019","07","008508","096","11","01","180101",3,3,"20190085080961101",1,1,1,1,2,NA,1,40,NA,1
"2019","07","008508","096","11","04","180101",3,3,"20190085080961104",3,1,3,1,2,NA,2,10,NA,NA
"2019","07","008508","113","11","03","180101",3,3,"20190085081131103",5,1,3,1,2,NA,1,3,NA,NA
"2019","02","008509","029","11","01","180101",3,3,"20160085090291101",1,1,1,1,2,NA,1,58,NA,1
"2019","02","008509","029","11","04","180101",3,3,"20190085090291104",10,2,2,1,2,NA,2,23,NA,1
"2019","02","008509","029","11","06","180101",3,3,"20160085090291104",7,0,1,1,2,NA,2,21,NA,6
"2019","02","008509","045","11","01","180101",3,3,"20160085090451105",1,0,1,1,2,NA,2,67,NA,3
"2019","02","008509","061","11","02","180101",3,3,"20160085090611102",3,1,3,1,2,NA,2,26,NA,6
"2019","02","008509","061","11","06","180101",3,3,"20170085090611106",5,2,3,1,2,NA,1,2,NA,NA
"2019","02","008509","142","11","01","180101",3,3,"20180085091421101",1,1,1,1,2,NA,1,45,NA,1
"2019","02","008509","142","11","03","180101",3,3,"20160085091421104",3,1,3,1,2,NA,1,9,NA,NA
"2019","02","008509","142","11","05","180101",3,3,"20190085091421105",10,2,1,2,NA,2,2,22,NA,1
"2019","01","008510","039","11","02","180101",3,3,"20190085100391102",3,1,3,1,2,NA,2,1,NA,NA
"2019","01","008510","082","11","04","180101",3,3,"20190085100821104",3,1,3,1,2,NA,1,14,NA,6
"2019","01","008510","097","11","01","180101",3,3,"20190085100971101",1,1,1,1,2,NA,2,52,NA,4
"2019","01","008510","097","11","02","180101",3,3,"20190085100971102",3,1,3,1,2,NA,1,25,NA,6
"2019","01","008510","124","11","03","180101",3,3,"20190085101241103",3,1,3,1,1,NA,2,8,NA,NA
"2019","12","008511","105","11","01","180101",3,3,"20180085111051102",1,1,1,1,2,NA,2,58,NA,2
"2019","12","008511","105","11","02","180101",3,3,"20180085111051101",2,1,2,1,2,NA,1,57,NA,2
"2019","12","008511","105","11","04","180101",3,3,"20180085111051104",3,1,3,1,2,NA,1,23,NA,6
"2019","12","008511","105","11","05","180101",3,3,"20180085111051105",3,1,3,1,2,NA,1,18,NA,6
"2019","12","008511","135","11","01","180101",3,3,"20180085111351101",1,1,1,1,2,NA,2,47,NA,5
"2019","12","008511","135","11","04","180101",3,3,"20180085111351104",4,2,2,1,2,NA,1,32,NA,1
"2019","11","008512","008","11","02","180101",3,3,"20160085120081102",2,1,2,1,2,NA,2,53,NA,2
"2019","11","008512","062","11","02","180101",3,3,"20160085120621103",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","11","008512","094","11","01","180101",3,3,"20160085120941101",1,1,1,1,2,NA,1,42,NA,1
"2019","04","008514","047","11","01","180101",3,3,"20190085140471101",1,1,1,1,2,NA,2,48,NA,2
"2019","04","008514","087","11","02","180101",3,3,"20190085140871102",2,1,2,1,2,NA,2,53,NA,2
"2019","08","008515","027","11","01","180101",3,3,"20190085150271101",1,1,1,1,2,NA,2,62,NA,5
"2019","05","008516","008","11","01","180104",3,3,"20170085160081101",1,1,1,1,2,NA,1,59,NA,2
"2019","05","008516","008","11","03","180104",3,3,"20170085160081103",3,1,3,1,2,NA,1,27,NA,6
"2019","05","008516","021","11","01","180104",3,3,"20170085160211101",1,1,1,1,2,NA,1,32,NA,2
"2019","05","008516","048","11","02","180104",3,3,"20170085160481102",2,1,2,1,2,NA,2,40,NA,1
"2019","05","008516","075","11","01","180104",3,3,"20170085160751101",1,1,1,1,2,NA,1,80,NA,2
"2019","05","008516","089","11","02","180104",3,3,"20170085160891102",2,1,2,1,2,NA,2,58,NA,2
"2019","05","008516","089","11","03","180104",3,3,"20170085160891103",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","05","008517","030","11","01","180104",3,3,"20170085170301101",1,1,1,1,2,NA,2,45,NA,5
"2019","05","008517","030","11","03","180104",3,3,"20170085170301104",3,1,3,1,2,NA,2,14,NA,6
"2019","05","008517","030","11","07","180104",3,3,"20170085170301108",6,0,1,1,2,NA,2,74,NA,3
"2019","05","008517","082","11","01","180104",3,3,"20170085170821101",1,1,1,1,2,NA,1,37,NA,2
"2019","05","008517","082","11","04","180104",3,3,"20170085170821104",3,1,3,1,2,NA,2,7,NA,NA
"2019","09","008519","003","11","01","180104",3,3,"20190085190031101",1,1,1,1,2,NA,1,32,NA,1
"2019","09","008519","003","11","04","180104",3,3,"20190085190031104",7,0,1,1,2,NA,2,24,NA,6
"2019","09","008519","052","11","01","180104",3,3,"20190085190521101",1,1,1,1,2,NA,1,44,NA,2
"2019","09","008519","052","11","03","180104",3,3,"20190085190521103",3,1,3,1,2,NA,1,15,NA,6
"2019","09","008519","069","11","01","180104",3,3,"20190085190691101",1,1,1,1,2,NA,2,49,NA,5
"2019","09","008519","069","11","02","180104",3,3,"20190085190691102",3,1,3,1,2,NA,2,21,NA,6
"2019","09","008519","069","11","04","180104",3,3,"20190085190691104",4,2,2,1,2,NA,1,33,NA,1
"2019","09","008519","069","11","09","180104",3,3,"20190085190691109",5,3,3,1,2,NA,2,2,NA,NA
"2019","09","008519","117","11","03","180104",3,3,"20190085191171103",3,1,3,1,2,NA,1,35,NA,6
"2019","09","008520","129","11","01","180104",3,3,"20160085201291101",1,0,1,1,2,NA,2,45,NA,5
"2019","09","008520","129","11","04","180104",3,3,"20160085201291104",5,1,3,1,2,NA,2,4,NA,NA
"2019","03","008521","018","11","03","180106",6,5,"20180085210181103",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","03","008521","018","11","04","180106",6,5,"20180085210181104",0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2019","09","008524","006","11","01","180106",6,5,"20180085240061101",1,0,1,1,2,NA,1,41,NA,2
"2019","09","008524","043","11","01","180106",6,5,"20180085240431101",1,1,1,1,2,NA,1,42,NA,2
"2019","09","008524","043","11","02","180106",6,5,"20180085240431102",2,1,2,1,2,NA,2,38,NA,2
"2019","09","008524","043","11","03","180106",6,5,"20180085240431103",3,1,3,1,2,NA,2,10,NA,NA
"2019","09","008524","043","11","04","180106",6,5,"20180085240431104",3,1,3,1,2,NA,1,7,NA,NA
"2019","03","008525","018","11","01","180102",6,5,"20190085250181101",1,0,1,1,2,NA,1,58,NA,6
"2019","03","008525","040","11","01","180102",6,5,"20190085250401101",1,1,1,1,2,NA,2,46,NA,5
"2019","03","008525","040","11","02","180102",6,5,"20190085250401102",3,1,3,1,2,NA,2,11,NA,NA
"2019","03","008525","110","11","01","180102",6,5,"20190085251101101",1,0,1,1,2,NA,1,75,NA,3
"2019","02","008526","007","11","02","180102",6,5,"20190085260071102",3,1,3,1,2,NA,1,21,NA,6
"2019","02","008526","014","11","02","180102",6,5,"20190085260141102",2,1,2,1,2,NA,2,70,NA,2
"2019","02","008526","029","11","01","180102",6,5,"20190085260291101",1,1,1,1,2,NA,1,61,NA,1
"2019","02","008526","029","11","02","180102",6,5,"20190085260291102",2,1,2,1,2,NA,2,56,NA,1
"2019","02","008526","070","11","01","180102",6,5,"20190085260701101",1,0,1,1,2,NA,2,43,NA,5
"2019","02","008526","070","11","02","180102",6,5,"20190085260701102",6,0,1,1,2,NA,2,72,NA,3
"2019","06","008527","047","11","02","180102",6,5,"20190085270471102",2,1,2,1,2,NA,2,75,NA,2
"2019","06","008527","061","11","01","180102",6,5,"20190085270611101",1,1,1,1,2,NA,1,37,NA,2
"2019","06","008527","079","11","03","180102",6,5,"20190085270791103",3,1,3,1,2,NA,2,37,NA,6
"2019","06","008527","079","11","04","180102",6,5,"20190085270791104",3,1,3,1,2,NA,2,26,NA,6
"2019","06","008527","109","11","01","180102",6,5,"20190085271091101",1,1,1,1,2,NA,1,76,NA,1
"2019","01","008528","005","11","01","180102",6,5,"20190085280051101",1,1,1,1,2,NA,1,31,NA,1
"2019","01","008528","038","11","01","180102",6,5,"20190085280381101",1,1,1,1,2,NA,1,66,NA,1
"2019","01","008528","093","11","02","180102",6,5,"20190085280931102",2,1,2,1,2,NA,2,34,NA,2
"2019","12","008529","019","11","02","180105",6,5,"20160085290191102",2,1,2,1,2,NA,2,40,NA,1
"2019","12","008529","019","11","03","180105",6,5,"20160085290191104",3,1,3,1,2,NA,1,15,NA,6
"2019","12","008529","037","11","01","180105",6,5,"20160085290371102",1,0,1,1,2,NA,2,62,NA,3
"2019","07","008530","037","11","01","180105",6,5,"20190085300371101",1,1,1,1,2,NA,1,63,NA,2
"2019","07","008530","067","11","03","180105",6,5,"20190085300671103",3,1,3,1,2,NA,1,25,NA,6
