,year,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,UBIGEO,DOMINIO,ESTRATO,P201P,P203,P203A,P203B,P204,P205,P206,P207,P208A,P208B,P209
23948,2019,10,005866,087,11,01,060101,4.0,2.0,20190058660871101,1.0,1.0,1.0,1.0,2.0,,2.0,59.0,,5.0
23950,2019,09,006158,013,11,02,070101,8.0,1.0,20190061580131102,2.0,1.0,2.0,1.0,2.0,,2.0,69.0,,2.0
23951,2019,09,009294,109,11,01,221005,7.0,7.0,20190092941091101,1.0,1.0,1.0,1.0,2.0,,1.0,32.0,,2.0
23952,2019,01,008725,058,11,02,190302,5.0,6.0,20190087250581102,6.0,0.0,1.0,1.0,2.0,,2.0,68.0,,4.0
23954,2019,04,009752,091,11,09,250104,7.0,7.0,20190097520911109,5.0,2.0,3.0,1.0,2.0,,1.0,1.0,,
23959,2019,12,005166,103,11,03,010609,7.0,7.0,20190051661031103,3.0,1.0,3.0,1.0,2.0,,1.0,14.0,,6.0
23960,2019,04,009011,037,11,02,211101,6.0,2.0,20190090110371102,2.0,1.0,2.0,1.0,2.0,,2.0,36.0,,2.0
23961,2019,12,010128,066,11,01,110304,2.0,5.0,20190101280661101,1.0,1.0,1.0,1.0,2.0,,1.0,63.0,,2.0
23962,2019,01,009236,110,11,02,220901,7.0,2.0,20190092361101102,6.0,0.0,1.0,1.0,2.0,,2.0,93.0,,3.0
23963,2019,05,007334,061,11,04,140105,1.0,2.0,20190073340611104,4.0,2.0,2.0,1.0,2.0,,2.0,37.0,,2.0
23964,2019,09,007620,057,11,03,150132,8.0,1.0,20190076200571103,3.0,1.0,3.0,1.0,2.0,,1.0,25.0,,6.0
23966,2019,12,009993,008,11,02,210503,6.0,6.0,20190099930081102,2.0,1.0,2.0,1.0,2.0,,2.0,81.0,,2.0
23968,2019,05,008712,003,11,09,190102,5.0,7.0,20190087120031109,3.0,1.0,3.0,1.0,2.0,,1.0,3.0,,
23971,2019,09,007676,108,11,04,150103,8.0,1.0,20180076761081104,3.0,2.0,1.0,1.0,2.0,,1.0,29.0,,1.0
23972,2019,07,009357,017,11,02,230101,3.0,2.0,20190093570171102,3.0,1.0,3.0,1.0,2.0,,1.0,62.0,,6.0
23973,2019,03,005394,076,11,01,030601,6.0,7.0,20180053940761101,1.0,1.0,1.0,1.0,2.0,,2.0,42.0,,5.0
23975,2019,04,010346,140,11,02,211101,6.0,7.0,20190103461401102,2.0,1.0,2.0,1.0,2.0,,2.0,43.0,,2.0
23977,2019,09,009549,019,11,05,240105,1.0,5.0,20190095490191105,3.0,1.0,3.0,1.0,2.0,,2.0,0.0,3.0,
23978,2019,10,009151,116,11,01,220804,7.0,4.0,20190091511161101,1.0,1.0,1.0,1.0,2.0,,2.0,65.0,,5.0
23979,2019,12,009744,102,11,04,250102,7.0,7.0,20190097441021104,3.0,1.0,3.0,1.0,2.0,,1.0,10.0,,
23980,2019,03,005411,012,11,02,030209,6.0,8.0,20150054110121102,2.0,1.0,2.0,1.0,2.0,,2.0,53.0,,2.0
23981,2019,02,008900,042,11,05,200805,1.0,5.0,20180089000421105,3.0,1.0,3.0,1.0,2.0,,1.0,10.0,,
23982,2019,02,006668,009,11,03,110102,2.0,2.0,20190066680091103,3.0,1.0,3.0,1.0,2.0,,1.0,23.0,,6.0
23983,2019,08,006370,013,11,01,090101,5.0,4.0,20190063700131101,1.0,1.0,1.0,1.0,2.0,,1.0,67.0,,3.0
23984,2019,02,007148,059,11,10,130102,1.0,1.0,20190071480591110,5.0,2.0,3.0,1.0,2.0,,2.0,3.0,,
23985,2019,12,007691,123,11,03,150137,8.0,1.0,20170076911231103,3.0,2.0,1.0,1.0,2.0,,2.0,35.0,,5.0
23986,2019,08,006370,028,11,05,090101,5.0,4.0,20190063700281105,3.0,1.0,3.0,1.0,2.0,,1.0,5.0,,
23988,2019,11,010541,079,11,01,060502,4.0,5.0,20180105410791101,1.0,0.0,1.0,1.0,2.0,,2.0,67.0,,3.0
23991,2019,05,008672,003,11,02,190105,5.0,5.0,20150086720031103,3.0,1.0,3.0,1.0,2.0,,1.0,23.0,,6.0
23993,2019,05,007194,131,11,01,130207,1.0,5.0,20180071941311101,1.0,1.0,1.0,1.0,2.0,,1.0,71.0,,6.0
23996,2019,06,009953,135,11,03,150601,2.0,7.0,20190099531351103,3.0,1.0,3.0,1.0,2.0,,2.0,10.0,,
24000,2019,10,006872,044,11,02,110405,5.0,8.0,20170068720441102,2.0,1.0,2.0,1.0,2.0,,1.0,74.0,,1.0
24001,2019,05,008621,023,11,03,190113,5.0,3.0,20180086210231103,3.0,1.0,3.0,1.0,2.0,,1.0,24.0,,6.0
24002,2019,11,008053,049,22,03,150601,2.0,3.0,20190080530492203,3.0,1.0,3.0,1.0,2.0,,1.0,3.0,,
24003,2019,04,008195,057,12,04,160101,7.0,2.0,20190081950571204,3.0,1.0,3.0,1.0,2.0,,2.0,3.0,,
24004,2019,09,009472,027,11,03,240101,1.0,3.0,20170094720271104,5.0,0.0,1.0,1.0,2.0,,1.0,22.0,,6.0
24005,2019,12,006434,095,11,01,090208,5.0,8.0,20190064340951101,1.0,1.0,1.0,1.0,2.0,,1.0,30.0,,2.0
24006,2019,02,005155,165,11,03,010109,4.0,7.0,20190051551651103,3.0,1.0,3.0,1.0,2.0,,2.0,6.0,,
24009,2019,04,006846,159,11,01,110206,2.0,8.0,20190068461591101,1.0,1.0,1.0,1.0,2.0,,2.0,60.0,,3.0
24018,2019,01,009306,100,11,07,220708,7.0,7.0,20170093061001106,0.0,,,,,,,,,
24020,2019,01,009503,003,11,02,240101,1.0,3.0,20190095030031102,2.0,1.0,2.0,1.0,2.0,,2.0,54.0,,1.0
24022,2019,06,007555,078,11,03,150117,8.0,1.0,20190075550781103,3.0,1.0,3.0,1.0,2.0,,1.0,45.0,,6.0
24023,2019,04,007822,110,11,01,150130,8.0,1.0,20190078221101101,1.0,0.0,1.0,1.0,2.0,,1.0,74.0,,2.0
24025,2019,12,005088,017,11,08,010202,7.0,7.0,20190050880171108,5.0,2.0,3.0,1.0,2.0,,2.0,1.0,,
24027,2019,06,006296,117,11,02,080306,6.0,7.0,20190062961171102,2.0,1.0,2.0,1.0,2.0,,2.0,71.0,,2.0
24030,2019,04,009442,167,11,02,230202,6.0,7.0,20160094421671102,2.0,1.0,2.0,1.0,2.0,,2.0,48.0,,1.0
24031,2019,01,006233,129,11,02,080901,7.0,4.0,20190062331291102,3.0,1.0,3.0,1.0,2.0,,1.0,17.0,,6.0
24032,2019,03,006737,032,11,03,110101,2.0,2.0,20180067370321103,3.0,1.0,3.0,1.0,2.0,,2.0,1.0,,
24033,2019,10,006006,276,11,04,060101,4.0,7.0,20150060062761104,0.0,,,,,,,,,
24035,2019,11,010426,031,11,01,021809,2.0,2.0,20180104260311101,1.0,1.0,1.0,1.0,2.0,,1.0,55.0,,2.0
24038,2019,03,007317,089,11,01,140101,1.0,2.0,20180073170891101,1.0,0.0,1.0,1.0,2.0,,2.0,61.0,,6.0
24039,2019,01,008426,040,11,01,170103,7.0,5.0,20190084260401101,1.0,0.0,1.0,1.0,2.0,,2.0,55.0,,3.0
24041,2019,09,010006,088,11,05,021801,2.0,2.0,20190100060881105,3.0,1.0,3.0,1.0,2.0,,1.0,34.0,,6.0
24043,2019,10,006872,044,11,01,110405,5.0,8.0,20170068720441101,1.0,1.0,1.0,1.0,2.0,,2.0,73.0,,1.0
24045,2019,09,008922,079,11,03,200111,1.0,8.0,20150089220791103,3.0,2.0,1.0,1.0,2.0,,2.0,28.0,,5.0
24050,2019,02,009995,021,11,01,021003,5.0,8.0,20190099950211101,1.0,1.0,1.0,1.0,2.0,,1.0,41.0,,2.0
24053,2019,02,007076,119,11,02,120699,7.0,7.0,20190070761191102,2.0,1.0,2.0,1.0,2.0,,2.0,52.0,,1.0
24054,2019,01,006645,042,11,06,100803,5.0,8.0,20160066450421104,0.0,,,,,,,,,
24055,2019,04,006568,174,11,05,100701,5.0,7.0,20160065681741105,3.0,1.0,3.0,1.0,2.0,,1.0,11.0,,
24062,2019,12,006257,115,11,01,080801,6.0,4.0,20180062571151101,1.0,1.0,1.0,1.0,2.0,,1.0,54.0,,2.0
24063,2019,05,008801,146,11,02,200104,1.0,2.0,20170088011461103,3.0,1.0,3.0,1.0,2.0,,1.0,23.0,,6.0
24064,2019,02,009879,090,11,01,230101,3.0,2.0,20190098790901101,1.0,1.0,1.0,1.0,2.0,,1.0,67.0,,2.0
24067,2019,11,005390,022,11,02,030608,6.0,6.0,20170053900221102,3.0,1.0,3.0,1.0,2.0,,1.0,16.0,,6.0
24068,2019,10,009702,110,11,04,250302,7.0,5.0,20190097021101104,3.0,1.0,3.0,1.0,2.0,,2.0,0.0,6.0,
24069,2019,08,007741,101,11,01,150105,8.0,1.0,20190077411011101,1.0,0.0,1.0,1.0,2.0,,2.0,59.0,,3.0
24071,2019,04,008741,039,11,02,200115,1.0,2.0,20150087410391102,2.0,1.0,2.0,1.0,2.0,,2.0,48.0,,2.0
24073,2019,04,008290,086,11,02,160201,7.0,4.0,20180082900861102,2.0,1.0,2.0,1.0,2.0,,2.0,58.0,,1.0
24075,2019,07,010001,021,11,04,010701,7.0,4.0,20190100010211104,3.0,1.0,3.0,1.0,2.0,,1.0,8.0,,
24077,2019,02,007028,054,11,04,120424,5.0,6.0,20190070280541104,5.0,0.0,1.0,1.0,2.0,,1.0,9.0,,
24079,2019,11,006517,063,11,02,100102,5.0,2.0,20190065170631102,2.0,1.0,2.0,1.0,2.0,,2.0,27.0,,1.0
24082,2019,11,008832,006,11,03,200504,1.0,5.0,20190088320061103,3.0,1.0,3.0,1.0,2.0,,1.0,3.0,,
24086,2019,06,009862,013,11,02,230110,3.0,2.0,20180098620131102,3.0,1.0,3.0,1.0,2.0,,2.0,19.0,,6.0
24087,2019,01,008349,025,11,06,160501,7.0,8.0,20190083490251106,3.0,1.0,3.0,1.0,2.0,,1.0,6.0,,
24089,2019,05,009263,037,11,03,221001,7.0,5.0,20190092630371103,3.0,1.0,3.0,1.0,2.0,,2.0,14.0,,6.0
24090,2019,09,009198,174,11,01,220504,7.0,7.0,20190091981741101,1.0,1.0,1.0,1.0,2.0,,1.0,56.0,,1.0
24091,2019,02,009401,067,11,02,230110,3.0,2.0,20180094010671202,2.0,1.0,2.0,1.0,2.0,,2.0,58.0,,1.0
24093,2019,06,005413,078,11,02,030215,6.0,7.0,20190054130781102,2.0,1.0,2.0,1.0,2.0,,2.0,61.0,,2.0
24095,2019,09,005614,114,11,04,040128,6.0,5.0,20190056141141104,3.0,1.0,3.0,1.0,2.0,,2.0,28.0,,6.0
24100,2019,09,007375,090,11,06,140306,1.0,5.0,20190073750901106,6.0,0.0,1.0,1.0,2.0,,2.0,85.0,,3.0
24102,2019,06,008039,055,11,03,150811,2.0,5.0,20190080390551103,3.0,1.0,3.0,1.0,2.0,,2.0,36.0,,6.0
24103,2019,04,009511,084,11,02,240101,1.0,3.0,20190095110841102,2.0,1.0,2.0,1.0,2.0,,2.0,42.0,,2.0
24104,2019,07,005914,012,11,03,060906,7.0,7.0,20190059140121103,3.0,1.0,3.0,1.0,2.0,,2.0,15.0,,6.0
24105,2019,01,007949,022,11,02,150143,8.0,1.0,20190079490221102,2.0,1.0,2.0,1.0,2.0,,2.0,45.0,,2.0
24107,2019,10,008634,032,11,01,190101,5.0,3.0,20190086340321101,1.0,1.0,1.0,1.0,2.0,,1.0,70.0,,2.0
24110,2019,09,010207,092,11,01,140205,1.0,7.0,20180102070921101,1.0,1.0,1.0,1.0,2.0,,2.0,45.0,,3.0
24113,2019,11,009467,084,11,03,240101,1.0,3.0,20160094670841103,3.0,1.0,3.0,1.0,2.0,,2.0,24.0,,6.0
24121,2019,04,008666,110,11,03,190104,5.0,5.0,20190086661101103,3.0,1.0,3.0,1.0,2.0,,1.0,11.0,,
24123,2019,02,008025,143,11,07,150806,2.0,2.0,20190080251431107,6.0,2.0,1.0,1.0,2.0,,2.0,57.0,,5.0
24124,2019,09,010148,008,11,01,120303,7.0,7.0,20190101480081101,1.0,0.0,1.0,1.0,2.0,,1.0,67.0,,5.0
24129,2019,12,007471,099,11,04,140108,1.0,7.0,20190074710991104,5.0,2.0,3.0,1.0,2.0,,1.0,19.0,,6.0
24135,2019,03,006038,068,11,06,070107,8.0,1.0,20190060380681106,3.0,1.0,3.0,1.0,2.0,,2.0,7.0,,
24137,2019,08,007370,029,11,07,140301,1.0,4.0,20190073700291107,11.0,0.0,1.0,1.0,2.0,,1.0,57.0,,6.0
24138,2019,12,010584,050,22,04,110205,2.0,5.0,20190105840502204,3.0,1.0,3.0,1.0,2.0,,1.0,9.0,,
24140,2019,08,006076,053,11,02,070106,8.0,1.0,20190060760531102,2.0,1.0,2.0,1.0,2.0,,2.0,33.0,,1.0
24142,2019,04,006589,100,11,03,100502,5.0,7.0,20190065891001103,3.0,1.0,3.0,1.0,2.0,,1.0,14.0,,6.0
24143,2019,12,008091,045,11,04,150507,2.0,3.0,20180080910452201,0.0,,,,,,,,,
24145,2019,01,009414,051,11,01,230302,6.0,5.0,20190094140511101,1.0,1.0,1.0,1.0,2.0,,1.0,80.0,,2.0
24147,2019,07,010271,050,11,03,160113,7.0,2.0,20150102710501103,3.0,1.0,3.0,1.0,2.0,,2.0,15.0,,6.0
24148,2019,10,006681,049,11,01,110106,2.0,2.0,20160066810491101,1.0,1.0,1.0,1.0,2.0,,2.0,56.0,,2.0
24150,2019,03,008222,063,11,04,160101,7.0,2.0,20190082220631104,3.0,1.0,3.0,1.0,2.0,,2.0,17.0,,6.0
24151,2019,11,006107,176,11,03,070101,8.0,1.0,20190061071761103,3.0,1.0,3.0,1.0,2.0,,1.0,16.0,,6.0
24152,2019,11,009228,012,11,01,220901,7.0,2.0,20190092280121101,1.0,1.0,1.0,1.0,2.0,,2.0,36.0,,5.0
24155,2019,12,007520,006,11,02,150135,8.0,1.0,20170075200061102,3.0,1.0,3.0,1.0,2.0,,2.0,7.0,,
24156,2019,07,008931,012,11,04,200204,4.0,7.0,20190089310121104,10.0,0.0,1.0,2.0,,2.0,1.0,16.0,,6.0
24158,2019,07,009872,081,11,03,230101,3.0,2.0,20190098720811103,3.0,1.0,3.0,1.0,2.0,,1.0,15.0,,6.0
24159,2019,06,009107,006,11,02,210503,6.0,7.0,20190091070061102,2.0,1.0,2.0,1.0,2.0,,2.0,60.0,,2.0
24160,2019,08,006899,010,11,02,120114,5.0,2.0,20190068990101102,2.0,1.0,2.0,1.0,2.0,,2.0,42.0,,2.0
24161,2019,12,005895,016,11,02,060401,4.0,5.0,20150058950161102,2.0,1.0,2.0,1.0,2.0,,2.0,53.0,,2.0
24162,2019,08,007265,056,11,03,130908,4.0,7.0,20190072650561103,3.0,1.0,3.0,1.0,2.0,,1.0,14.0,,6.0
24164,2019,07,006851,122,11,02,110205,2.0,7.0,20190068511221102,2.0,1.0,2.0,1.0,2.0,,2.0,19.0,,1.0
24165,2019,07,005884,031,11,04,060801,7.0,3.0,20190058840311104,3.0,1.0,3.0,1.0,2.0,,2.0,0.0,6.0,
24166,2019,01,007364,127,11,02,140106,1.0,2.0,20170073641271102,2.0,1.0,2.0,1.0,2.0,,2.0,54.0,,2.0
24169,2019,02,009362,110,11,04,230101,3.0,2.0,20190093621101104,5.0,2.0,3.0,1.0,2.0,,1.0,2.0,,
24172,2019,08,010014,103,11,02,021801,2.0,8.0,20190100141031102,2.0,1.0,2.0,1.0,2.0,,2.0,40.0,,1.0
24173,2019,06,008955,075,11,04,200404,1.0,7.0,20180089550751104,3.0,1.0,3.0,1.0,2.0,,1.0,8.0,,
24174,2019,08,006167,015,11,02,070101,8.0,1.0,20150061670151103,3.0,1.0,3.0,1.0,2.0,,1.0,31.0,,6.0
24175,2019,03,007087,055,11,03,130105,1.0,1.0,20160070870551103,3.0,1.0,3.0,1.0,2.0,,1.0,19.0,,6.0
24179,2019,06,009379,053,11,02,230110,3.0,2.0,20190093790531102,2.0,1.0,2.0,1.0,2.0,,2.0,37.0,,2.0
24180,2019,02,009995,052,11,01,021003,5.0,8.0,20190099950521101,1.0,1.0,1.0,1.0,2.0,,1.0,39.0,,1.0
24181,2019,05,010064,068,11,01,061101,4.0,5.0,20170100640681101,1.0,1.0,1.0,1.0,2.0,,1.0,50.0,,2.0
24182,2019,06,007755,232,11,02,150121,8.0,1.0,20190077552321102,2.0,1.0,2.0,1.0,2.0,,2.0,50.0,,1.0
24183,2019,06,006015,197,11,01,061001,4.0,7.0,20190060151971101,1.0,1.0,1.0,1.0,2.0,,1.0,60.0,,2.0
24184,2019,11,007404,032,11,01,140112,1.0,4.0,20190074040321101,1.0,1.0,1.0,1.0,2.0,,2.0,83.0,,3.0
24185,2019,02,007449,001,11,02,140312,1.0,7.0,20190074490011102,2.0,1.0,2.0,1.0,2.0,,2.0,77.0,,2.0
24186,2019,11,010541,093,11,06,060502,4.0,5.0,20180105410931106,3.0,1.0,3.0,1.0,2.0,,1.0,13.0,,6.0
24188,2019,04,005645,105,11,08,040311,3.0,6.0,20190056451051108,4.0,2.0,2.0,1.0,2.0,,1.0,21.0,,1.0
24192,2019,03,006515,137,11,01,100101,5.0,2.0,20190065151371101,1.0,1.0,1.0,1.0,2.0,,2.0,71.0,,2.0
24193,2019,04,008279,061,11,07,160201,7.0,4.0,20190082790611107,3.0,1.0,3.0,1.0,2.0,,1.0,9.0,,
24195,2019,01,006032,087,11,03,070106,8.0,1.0,20180060320871103,3.0,1.0,3.0,1.0,2.0,,1.0,24.0,,6.0
24196,2019,08,005099,022,11,04,010701,7.0,7.0,20150050990221104,5.0,2.0,3.0,1.0,2.0,,2.0,15.0,,6.0
24198,2019,05,007049,026,11,04,120101,5.0,7.0,20190070490261104,3.0,1.0,3.0,1.0,2.0,,1.0,18.0,,6.0
24199,2019,08,008930,026,11,05,200208,1.0,8.0,20190089300261105,7.0,2.0,3.0,1.0,2.0,,2.0,9.0,,
24200,2019,04,009716,112,11,04,250202,7.0,5.0,20190097161121104,3.0,1.0,3.0,1.0,2.0,,2.0,1.0,,
24201,2019,09,007366,124,11,01,140311,1.0,5.0,20190073661241101,1.0,1.0,1.0,1.0,2.0,,1.0,44.0,,2.0
24203,2019,03,007031,023,11,02,120404,5.0,6.0,20190070310231102,2.0,1.0,2.0,1.0,2.0,,2.0,46.0,,2.0
24208,2019,10,010223,090,11,06,150132,8.0,1.0,20190102230901106,5.0,3.0,3.0,1.0,2.0,,2.0,12.0,,6.0
24209,2019,10,008347,004,11,01,160507,7.0,6.0,20170083470041101,1.0,1.0,1.0,1.0,2.0,,1.0,50.0,,1.0
24212,2019,06,009226,048,11,01,220901,7.0,2.0,20190092260481101,1.0,0.0,1.0,1.0,2.0,,2.0,67.0,,3.0
24213,2019,03,008873,033,11,01,200105,1.0,3.0,20190088730331101,1.0,1.0,1.0,1.0,2.0,,1.0,52.0,,2.0
24214,2019,11,007091,095,11,06,130105,1.0,1.0,20180070910951106,3.0,0.0,1.0,1.0,2.0,,1.0,32.0,,5.0
24215,2019,10,010237,031,11,01,150140,8.0,1.0,20190102370311101,1.0,0.0,1.0,1.0,2.0,,2.0,74.0,,6.0
24217,2019,11,005836,052,11,04,050605,5.0,6.0,20170058360521104,3.0,1.0,3.0,1.0,2.0,,1.0,7.0,,
24218,2019,02,005289,059,11,01,021201,5.0,7.0,20150052890591101,1.0,1.0,1.0,1.0,2.0,,2.0,52.0,,2.0
24219,2019,01,010047,011,11,05,040520,6.0,7.0,20170100470111104,11.0,1.0,7.0,1.0,2.0,,1.0,40.0,,6.0
24224,2019,01,009695,035,11,02,250301,7.0,5.0,20180096950351102,3.0,1.0,3.0,1.0,2.0,,1.0,25.0,,6.0
24225,2019,01,006292,076,11,01,081306,6.0,7.0,20190062920761101,1.0,1.0,1.0,1.0,2.0,,1.0,47.0,,2.0
24226,2019,07,006963,070,11,03,120302,7.0,4.0,20160069630701103,3.0,1.0,3.0,1.0,2.0,,1.0,3.0,,
24227,2019,09,006368,113,11,04,090101,5.0,4.0,20190063681131104,3.0,2.0,1.0,1.0,2.0,,2.0,42.0,,5.0
24231,2019,01,008616,035,11,01,190113,5.0,3.0,20190086160351101,1.0,1.0,1.0,1.0,2.0,,2.0,38.0,,5.0
24232,2019,06,005854,048,11,04,060101,4.0,2.0,20190058540481104,4.0,2.0,1.0,1.0,2.0,,1.0,30.0,,1.0
24235,2019,06,009950,047,11,01,220505,7.0,7.0,20190099500471101,1.0,1.0,1.0,1.0,2.0,,1.0,78.0,,2.0
24237,2019,08,008310,052,11,04,160701,7.0,8.0,20190083100521104,3.0,1.0,3.0,1.0,2.0,,1.0,19.0,,6.0
24239,2019,03,006377,030,11,02,090701,5.0,5.0,20170063770301102,2.0,1.0,2.0,1.0,2.0,,2.0,39.0,,1.0
24242,2019,10,005872,008,11,01,060101,4.0,2.0,20190058720081101,1.0,1.0,1.0,1.0,2.0,,1.0,67.0,,1.0
24246,2019,07,009574,102,11,03,240302,1.0,5.0,20180095741021103,3.0,1.0,3.0,1.0,2.0,,1.0,1.0,,
24257,2019,02,007621,179,11,09,150132,8.0,1.0,20190076211791109,7.0,4.0,3.0,1.0,2.0,,1.0,2.0,,
24258,2019,06,007610,055,11,05,150132,8.0,1.0,20190076100551105,5.0,2.0,3.0,1.0,2.0,,2.0,0.0,1.0,
24259,2019,02,009338,017,11,03,230108,3.0,2.0,20190093380171103,3.0,1.0,3.0,1.0,2.0,,1.0,24.0,,6.0
24262,2019,03,009345,113,11,02,230101,3.0,2.0,20190093451131102,7.0,0.0,1.0,1.0,2.0,,2.0,54.0,,6.0
24263,2019,11,005320,080,11,03,020401,5.0,7.0,20190053200801103,3.0,1.0,3.0,1.0,2.0,,1.0,14.0,,6.0
24266,2019,12,005632,023,11,03,040701,3.0,4.0,20190056320231103,3.0,1.0,3.0,1.0,2.0,,1.0,22.0,,6.0
24267,2019,02,010107,041,11,02,100101,5.0,2.0,20190101070411102,2.0,1.0,2.0,1.0,2.0,,2.0,78.0,,2.0
24270,2019,02,010634,004,11,03,150811,2.0,5.0,20190106340041103,3.0,1.0,3.0,1.0,2.0,,1.0,22.0,,6.0
24271,2019,05,010259,077,11,02,150507,2.0,3.0,20160102590771105,2.0,1.0,2.0,1.0,2.0,,2.0,29.0,,2.0
24272,2019,06,007303,068,11,01,140101,1.0,2.0,20180073030681101,1.0,1.0,1.0,1.0,2.0,,2.0,53.0,,5.0
24273,2019,12,008204,003,11,01,160101,7.0,2.0,20190082040031101,1.0,1.0,1.0,1.0,2.0,,1.0,50.0,,2.0
24274,2019,05,006025,026,11,01,070106,8.0,1.0,20190060250261101,1.0,1.0,1.0,1.0,2.0,,2.0,57.0,,5.0
24277,2019,08,009604,041,11,01,250105,7.0,2.0,20170096040411103,1.0,1.0,1.0,1.0,2.0,,1.0,35.0,,1.0
24278,2019,11,008163,092,11,03,151019,5.0,8.0,20190081630921103,3.0,1.0,3.0,1.0,1.0,,1.0,18.0,,6.0
24280,2019,08,009493,090,11,05,240101,1.0,3.0,20180094930901106,3.0,1.0,3.0,1.0,2.0,,1.0,3.0,,
24282,2019,09,007756,009,11,02,150121,8.0,1.0,20190077560091102,2.0,1.0,2.0,1.0,2.0,,2.0,43.0,,2.0
24287,2019,07,007679,137,11,01,150103,8.0,1.0,20180076791371101,1.0,1.0,1.0,1.0,2.0,,2.0,39.0,,1.0
24290,2019,07,005424,203,11,02,030214,6.0,7.0,20180054242031102,2.0,1.0,2.0,1.0,2.0,,2.0,77.0,,2.0
24291,2019,10,005098,097,11,05,010701,7.0,7.0,20190050980971105,3.0,1.0,3.0,1.0,2.0,,1.0,7.0,,
24292,2019,10,008837,134,11,02,200601,1.0,2.0,20160088371341102,2.0,1.0,2.0,1.0,2.0,,2.0,35.0,,2.0
24297,2019,02,009996,111,11,01,110508,2.0,3.0,20190099961111101,1.0,1.0,1.0,1.0,2.0,,1.0,39.0,,2.0
24301,2019,06,005312,113,11,01,020103,5.0,8.0,20180053121131101,1.0,0.0,1.0,1.0,2.0,,1.0,44.0,,5.0
24304,2019,07,011323,040,11,05,190105,5.0,8.0,20190113230401105,5.0,2.0,3.0,1.0,2.0,,2.0,5.0,,
24308,2019,08,005664,035,11,03,040203,3.0,6.0,20190056640351103,3.0,1.0,3.0,1.0,2.0,,2.0,1.0,,
24309,2019,11,007589,058,11,01,150128,8.0,1.0,20190075890581101,1.0,0.0,1.0,1.0,2.0,,1.0,58.0,,3.0
24312,2019,10,006433,100,11,01,090208,5.0,6.0,20190064331001101,1.0,1.0,1.0,1.0,2.0,,1.0,47.0,,2.0
24313,2019,05,008343,147,11,04,160401,7.0,7.0,20190083431471104,3.0,1.0,3.0,1.0,2.0,,1.0,12.0,,6.0
24314,2019,03,005667,196,11,03,040520,6.0,7.0,20170056671961103,0.0,,,,,,,,,
24315,2019,08,007505,042,11,02,150125,8.0,1.0,20150075050421102,2.0,1.0,2.0,1.0,2.0,,2.0,37.0,,1.0
24316,2019,08,005360,121,11,03,030101,6.0,3.0,20190053601211103,11.0,0.0,1.0,1.0,2.0,,1.0,21.0,,6.0
24317,2019,12,006328,120,11,07,080704,6.0,7.0,20190063281201107,3.0,1.0,3.0,1.0,2.0,,1.0,4.0,,
24318,2019,11,008479,007,11,02,180101,3.0,3.0,20190084790071102,2.0,1.0,2.0,1.0,2.0,,2.0,38.0,,1.0
24319,2019,05,006776,045,11,03,110211,2.0,5.0,20190067760451103,3.0,0.0,1.0,1.0,2.0,,1.0,64.0,,5.0
24325,2019,06,010383,004,11,03,250107,7.0,7.0,20190103830041103,3.0,1.0,3.0,1.0,2.0,,1.0,26.0,,6.0
24327,2019,10,006976,093,11,01,120901,5.0,5.0,20190069760931101,1.0,1.0,1.0,1.0,2.0,,1.0,81.0,,2.0
24329,2019,09,008000,092,11,03,150205,2.0,3.0,20190080000921103,3.0,1.0,3.0,1.0,2.0,,1.0,21.0,,6.0
24330,2019,01,007302,041,11,01,140101,1.0,2.0,20190073020411101,1.0,0.0,1.0,1.0,2.0,,2.0,64.0,,5.0
24331,2019,11,008205,063,11,01,160101,7.0,2.0,20190082050631101,1.0,1.0,1.0,1.0,2.0,,1.0,63.0,,2.0
24333,2019,04,010694,009,11,02,180301,3.0,3.0,20190106940091102,2.0,1.0,2.0,1.0,2.0,,2.0,54.0,,2.0
24337,2019,07,010220,049,11,03,150132,8.0,1.0,20180102200491103,7.0,1.0,2.0,1.0,2.0,,2.0,20.0,,1.0
24338,2019,09,006526,007,11,01,100102,5.0,2.0,20180065260071101,1.0,1.0,1.0,1.0,2.0,,1.0,38.0,,1.0
24343,2019,10,005824,013,11,01,050303,5.0,6.0,20190058240131101,1.0,1.0,1.0,1.0,2.0,,1.0,68.0,,2.0
24344,2019,11,006485,037,11,01,090309,5.0,6.0,20190064850371101,1.0,1.0,1.0,1.0,2.0,,1.0,37.0,,2.0
24345,2019,10,008138,036,11,01,150611,5.0,6.0,20160081380361101,1.0,1.0,1.0,1.0,2.0,,1.0,35.0,,1.0
24346,2019,09,005314,011,11,03,020601,5.0,7.0,20190053140111103,3.0,1.0,3.0,1.0,2.0,,1.0,23.0,,6.0
24351,2019,04,010756,054,11,02,230110,3.0,2.0,20190107560541102,7.0,0.0,1.0,1.0,2.0,,1.0,50.0,,5.0
24352,2019,05,008152,043,11,04,150717,5.0,7.0,20190081520431104,3.0,1.0,3.0,1.0,2.0,,2.0,16.0,,6.0
24353,2019,11,008205,134,11,02,160101,7.0,2.0,20190082051341102,2.0,1.0,2.0,1.0,2.0,,1.0,37.0,,2.0
24354,2019,07,005432,059,11,04,030104,6.0,8.0,20190054320591104,3.0,1.0,3.0,1.0,2.0,,1.0,15.0,,6.0
